TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-02,2026-04-02,FO,BSE,IDO,849153,,BANKEX,,2026-04-30,2026-04-30,62400.00,CE,BANKEX26APR62400CE,249.00,423.35,240.20,423.35,423.35,396.80,58009.41,423.35,420,240,1560,97815036.00,26,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,850290,,BANKEX,,2026-04-30,2026-04-30,58200.00,PE,BANKEX26APR58200PE,2690.15,2690.15,2686.90,2687.70,2687.70,1903.75,58009.41,1958.40,30,-150,180,10959885.00,3,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,851157,,BANKEX,,2026-04-30,2026-04-30,60000.00,CE,BANKEX26APR60000CE,680.00,1090.00,669.60,1087.50,1090.00,1095.95,58009.41,1087.50,690,120,270,16432291.50,8,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,852839,,BANKEX,,2026-04-30,2026-04-30,59000.00,CE,BANKEX26APR59000CE,1005.85,1007.95,1005.85,1007.95,1007.95,1551.60,58009.41,1649.90,60,-60,120,7200828.00,2,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,853002,,BANKEX,,2026-04-30,2026-04-30,61600.00,CE,BANKEX26APR61600CE,349.95,352.80,349.95,350.85,350.85,582.15,58009.41,794.95,360,180,180,11151216.00,3,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,853697,,BANKEX,,2026-04-30,2026-04-30,60100.00,CE,BANKEX26APR60100CE,928.35,928.35,928.35,928.35,928.35,1032.10,58009.41,1230.65,120,60,60,3661701.00,1,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,855471,,BANKEX,,2026-04-30,2026-04-30,63100.00,CE,BANKEX26APR63100CE,166.15,172.25,166.15,172.25,172.25,368.45,58009.41,491.80,240,240,240,15184677.00,5,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,855576,,BANKEX,,2026-04-30,2026-04-30,59400.00,PE,BANKEX26APR59400PE,2369.35,2369.35,2369.35,2369.35,2369.35,2412.20,58009.41,2369.35,60,0,60,3706161.00,2,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,856533,,BANKEX,,2026-04-30,2026-04-30,63500.00,CE,BANKEX26APR63500CE,220.00,220.00,220.00,220.00,220.00,315.90,58009.41,429.60,30,30,30,1911600.00,1,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,858888,,BANKEX,,2026-04-30,2026-04-30,57000.00,PE,BANKEX26APR57000PE,2001.90,2001.90,1410.05,1410.05,1410.05,1426.20,58009.41,1410.05,60,0,240,14076219.00,4,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,858987,,BANKEX,,2026-04-30,2026-04-30,57200.00,PE,BANKEX26APR57200PE,1860.20,1860.20,1480.15,1480.15,1480.15,1475.00,58009.41,1480.15,60,30,150,8813424.00,3,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,859554,,BANKEX,,2026-04-30,2026-04-30,57500.00,PE,BANKEX26APR57500PE,2166.75,2166.75,1600.20,1600.20,1600.20,1551.30,58009.41,1600.20,60,0,120,7126017.00,2,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,881664,,BANKEX,,2026-04-30,2026-04-30,55900.00,PE,BANKEX26APR55900PE,1393.80,1393.80,1060.45,1060.45,1060.45,889.75,58009.41,1060.45,90,90,180,10296244.50,4,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,882077,,BANKEX,,2026-04-30,2026-04-30,54500.00,PE,BANKEX26APR54500PE,1068.00,1068.00,722.35,722.35,722.35,514.40,58009.41,722.35,120,120,360,19937977.50,9,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,882935,,BANKEX,,2026-04-30,2026-04-30,55300.00,PE,BANKEX26APR55300PE,1400.00,1400.00,1162.25,1163.90,1163.90,710.75,58009.41,809.85,120,120,180,10177569.00,4,F1,30,,,,,
2026-04-02,2026-04-02,FO,BSE,IDF,870220,,SENSEX,,2026-05-27,2026-05-27,,,SENSEX26MAYFUT,73300.00,74740.10,72999.90,74422.80,74560.00,74450.10,73319.55,74422.80,5680,-68260,75320,5603726941.00,365,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,848544,,SENSEX,,2026-04-30,2026-04-30,75200.00,CE,SENSEX26APR75200CE,929.15,1346.30,854.90,1312.30,1275.60,1386.90,73319.55,1312.30,120,-60,520,39652500.00,19,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,850863,,SENSEX,,2026-04-30,2026-04-30,76100.00,CE,SENSEX26APR76100CE,689.00,988.45,596.70,936.65,916.25,980.85,73319.55,936.65,180,-40,620,47649994.00,26,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,851360,,SENSEX,,2026-04-30,2026-04-30,74000.00,CE,SENSEX26APR74000CE,1430.50,1999.00,1259.90,1919.10,1847.05,1939.25,73319.55,1919.10,16600,-2140,13580,1026422423.00,570,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,852867,,SENSEX,,2026-04-30,2026-04-30,76000.00,CE,SENSEX26APR76000CE,653.15,1098.40,610.30,1014.25,960.00,1048.50,73319.55,1014.25,8820,-260,7800,599093141.00,246,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,854486,,SENSEX,,2026-04-30,2026-04-30,82000.00,CE,SENSEX26APR82000CE,70.00,93.00,58.10,80.00,80.00,83.30,73319.55,80.00,2320,-140,1380,113259398.00,20,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,854720,,SENSEX,,2026-04-30,2026-04-30,75300.00,CE,SENSEX26APR75300CE,818.85,1302.60,818.85,1264.40,1231.80,1283.20,73319.55,1264.40,80,-40,240,18333117.00,9,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,854764,,SENSEX,,2026-04-30,2026-04-30,73900.00,CE,SENSEX26APR73900CE,1381.30,1890.90,1365.55,1890.90,1890.90,1997.60,73319.55,1890.90,120,-80,200,15085206.00,9,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,854785,,SENSEX,,2026-04-30,2026-04-30,83000.00,CE,SENSEX26APR83000CE,79.00,85.00,35.00,78.70,70.05,71.20,73319.55,78.70,4840,660,3000,249207023.00,52,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,856577,,SENSEX,,2026-04-30,2026-04-30,76900.00,CE,SENSEX26APR76900CE,439.20,736.70,429.45,698.40,671.35,735.25,73319.55,698.40,360,200,800,61991995.00,23,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,858337,,SENSEX,,2026-04-30,2026-04-30,72200.00,CE,SENSEX26APR72200CE,2304.60,2731.45,2166.65,2731.45,2731.45,3021.30,73319.55,2643.35,120,0,420,31294471.00,16,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,858508,,SENSEX,,2026-04-30,2026-04-30,72700.00,PE,SENSEX26APR72700PE,2384.90,2384.90,1582.05,1642.20,1762.10,1706.75,73319.55,1642.20,300,140,340,25379197.00,15,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,858954,,SENSEX,,2026-04-30,2026-04-30,72500.00,CE,SENSEX26APR72500CE,2113.80,2903.90,1950.00,2783.40,2796.00,2801.80,73319.55,2783.40,4480,1620,12940,968650544.00,624,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,863796,,SENSEX,,2026-04-02,2026-04-02,74300.00,CE,SENSEX2640274300CE,108.05,108.05,0.05,73319.55,0.05,133.95,73319.55,73319.55,514760,299280,28420940,2111739118376.00,165139,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,863800,,SENSEX,,2026-04-02,2026-04-02,88000.00,CE,SENSEX2640288000CE,0.45,0.60,0.05,73319.55,0.05,0.35,73319.55,73319.55,5580,-12660,21380,1881446883.00,186,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,863835,,SENSEX,,2026-04-02,2026-04-02,90600.00,CE,SENSEX2640290600CE,0.65,1.85,0.05,73319.55,0.05,0.30,73319.55,73319.55,400,260,3060,277237549.00,71,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,863836,,SENSEX,,2026-04-02,2026-04-02,92900.00,CE,SENSEX2640292900CE,2.10,2.25,0.05,73319.55,0.10,0.40,73319.55,73319.55,6260,4920,13400,1244871176.00,82,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,863880,,SENSEX,,2026-04-02,2026-04-02,74500.00,CE,SENSEX2640274500CE,49.65,49.65,0.05,73319.55,0.05,107.20,73319.55,73319.55,1941640,1099440,70010820,5215939748415.00,330636,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,863889,,SENSEX,,2026-04-02,2026-04-02,82200.00,CE,SENSEX2640282200CE,1.05,1.15,0.05,73319.55,0.05,0.95,73319.55,73319.55,1580,-580,2780,228517261.00,62,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,863934,,SENSEX,,2026-04-02,2026-04-02,76100.00,CE,SENSEX2640276100CE,9.05,9.05,0.05,73319.55,0.05,15.85,73319.55,73319.55,176180,-125840,2870140,218419732570.00,15027,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,863943,,SENSEX,,2026-04-02,2026-04-02,88400.00,CE,SENSEX2640288400CE,0.40,2.90,0.05,73319.55,0.05,0.60,73319.55,73319.55,440,-220,1100,97240450.00,23,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,863954,,SENSEX,,2026-04-02,2026-04-02,90100.00,CE,SENSEX2640290100CE,0.70,1.30,0.30,73319.55,0.30,0.35,73319.55,73319.55,2040,0,1220,109922813.00,8,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864010,,SENSEX,,2026-04-02,2026-04-02,82600.00,CE,SENSEX2640282600CE,1.00,1.10,0.20,73319.55,0.20,0.80,73319.55,73319.55,1980,-580,2700,223021535.00,29,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864137,,SENSEX,,2026-04-02,2026-04-02,87500.00,CE,SENSEX2640287500CE,0.40,2.65,0.05,73319.55,0.45,0.45,73319.55,73319.55,880,140,740,64750508.00,15,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864180,,SENSEX,,2026-04-02,2026-04-02,90700.00,CE,SENSEX2640290700CE,0.40,0.45,0.40,73319.55,0.45,0.30,73319.55,73319.55,380,0,440,39908192.00,3,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864193,,SENSEX,,2026-04-02,2026-04-02,75400.00,CE,SENSEX2640275400CE,19.95,19.95,0.05,73319.55,0.05,37.80,73319.55,73319.55,194400,-95680,8034320,605796474867.00,55178,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864207,,SENSEX,,2026-04-02,2026-04-02,85400.00,CE,SENSEX2640285400CE,0.80,1.30,0.05,73319.55,0.10,0.55,73319.55,73319.55,2420,-1660,10520,898413650.00,161,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864278,,SENSEX,,2026-04-02,2026-04-02,81900.00,CE,SENSEX2640281900CE,0.55,1.20,0.20,73319.55,0.20,0.95,73319.55,73319.55,4760,-5180,15680,1284200174.00,161,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864283,,SENSEX,,2026-04-02,2026-04-02,75000.00,PE,SENSEX2640275000PE,2700.00,3445.50,1595.10,73319.55,1679.55,1870.90,73319.55,73319.55,118940,-18780,80860,6269975209.00,2184,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864301,,SENSEX,,2026-04-02,2026-04-02,81300.00,PE,SENSEX2640281300PE,9579.40,9579.40,8750.00,73319.55,8750.00,7950.00,73319.55,73319.55,160,-640,840,75964527.00,15,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864317,,SENSEX,,2026-04-02,2026-04-02,77200.00,CE,SENSEX2640277200CE,1.00,1.40,0.05,73319.55,0.05,3.65,73319.55,73319.55,111740,-165360,907800,70082832179.00,7213,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864339,,SENSEX,,2026-04-02,2026-04-02,85800.00,CE,SENSEX2640285800CE,0.75,1.10,0.05,73319.55,0.10,0.55,73319.55,73319.55,620,120,1740,149292930.00,28,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864395,,SENSEX,,2026-04-02,2026-04-02,85100.00,CE,SENSEX2640285100CE,0.80,1.10,0.10,73319.55,0.10,0.55,73319.55,73319.55,3120,-760,4200,357422242.00,80,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864397,,SENSEX,,2026-04-02,2026-04-02,89700.00,CE,SENSEX2640289700CE,0.65,1.85,0.10,73319.55,0.10,0.50,73319.55,73319.55,960,680,2080,186577275.00,25,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864420,,SENSEX,,2026-04-02,2026-04-02,75400.00,PE,SENSEX2640275400PE,3549.80,3847.80,1999.70,73319.55,2090.70,2252.05,73319.55,73319.55,123500,-3600,8280,645844152.00,313,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864458,,SENSEX,,2026-04-02,2026-04-02,83000.00,CE,SENSEX2640283000CE,0.65,0.85,0.05,73319.55,0.05,0.60,73319.55,73319.55,78920,4960,1593820,132287546350.00,4286,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864469,,SENSEX,,2026-04-02,2026-04-02,93000.00,CE,SENSEX2640293000CE,0.80,0.80,0.05,73319.55,0.10,0.40,73319.55,73319.55,23360,10220,90880,8451860905.00,861,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864554,,SENSEX,,2026-04-02,2026-04-02,76500.00,CE,SENSEX2640276500CE,2.00,2.15,0.05,73319.55,0.05,9.10,73319.55,73319.55,593620,-632700,15118820,1156600085686.00,51861,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864587,,SENSEX,,2026-04-02,2026-04-02,81100.00,CE,SENSEX2640281100CE,0.75,1.10,0.05,73319.55,0.70,0.95,73319.55,73319.55,7780,-1540,10540,854798141.00,123,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864588,,SENSEX,,2026-04-02,2026-04-02,83400.00,CE,SENSEX2640283400CE,0.95,1.30,0.05,73319.55,0.50,0.85,73319.55,73319.55,2400,220,4880,406994518.00,81,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864616,,SENSEX,,2026-04-02,2026-04-02,74400.00,CE,SENSEX2640274400CE,80.05,80.05,0.05,73319.55,0.05,119.50,73319.55,73319.55,666000,373480,28564840,2125274422096.00,158189,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864661,,SENSEX,,2026-04-02,2026-04-02,79000.00,PE,SENSEX2640279000PE,7212.50,7392.10,5620.00,73319.55,5663.70,5814.45,73319.55,73319.55,2160,-2400,3800,325327684.00,102,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864747,,SENSEX,,2026-04-02,2026-04-02,86200.00,CE,SENSEX2640286200CE,0.90,1.10,0.05,73319.55,0.10,0.40,73319.55,73319.55,1760,660,3460,298254100.00,35,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864754,,SENSEX,,2026-04-02,2026-04-02,82500.00,CE,SENSEX2640282500CE,1.00,1.00,0.05,73319.55,0.05,0.80,73319.55,73319.55,61340,36120,74400,6138016537.00,614,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864824,,SENSEX,,2026-04-02,2026-04-02,92700.00,CE,SENSEX2640292700CE,0.25,1.00,0.05,73319.55,0.10,0.35,73319.55,73319.55,10720,8960,29740,2756912923.00,239,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864852,,SENSEX,,2026-04-02,2026-04-02,78000.00,CE,SENSEX2640278000CE,1.50,1.50,0.05,73319.55,0.05,1.80,73319.55,73319.55,317640,-722160,4297580,335214083150.00,28515,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864949,,SENSEX,,2026-04-02,2026-04-02,74100.00,PE,SENSEX2640274100PE,2025.00,2551.80,696.30,73319.55,779.10,1078.80,73319.55,73319.55,21880,-7780,133680,10054788226.00,2705,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,865053,,SENSEX,,2026-04-02,2026-04-02,73700.00,CE,SENSEX2640273700CE,125.65,125.65,0.05,73319.55,0.05,270.85,73319.55,73319.55,1417560,1071560,136526260,10062881386787.00,726969,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,865187,,SENSEX,,2026-04-02,2026-04-02,74100.00,CE,SENSEX2640274100CE,116.65,116.65,0.05,73319.55,0.05,171.10,73319.55,73319.55,637120,371220,40221220,2980521812782.00,228305,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866139,,SENSEX,,2026-04-09,2026-04-09,81000.00,CE,SENSEX2640981000CE,8.30,19.70,5.55,11.45,15.05,12.20,73319.55,11.45,69600,62140,134220,10873192841.00,1727,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866205,,SENSEX,,2026-04-09,2026-04-09,73700.00,CE,SENSEX2640973700CE,595.25,991.35,380.00,843.10,828.55,1015.15,73319.55,843.10,20520,10380,91640,6810242257.00,2505,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866218,,SENSEX,,2026-04-09,2026-04-09,73100.00,PE,SENSEX2640973100PE,1836.00,1980.00,905.45,1036.95,940.35,1099.30,73319.55,1036.95,79140,75180,160940,11940915522.00,4715,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866238,,SENSEX,,2026-04-09,2026-04-09,73000.00,CE,SENSEX2640973000CE,703.70,1398.90,586.00,1262.20,1237.10,1380.00,73319.55,1262.20,195360,155000,1466900,108720137109.00,57041,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864099,,SENSEX,,2026-04-02,2026-04-02,82800.00,CE,SENSEX2640282800CE,0.90,1.05,0.05,73319.55,0.60,0.75,73319.55,73319.55,1980,-700,3080,255025564.00,52,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864109,,SENSEX,,2026-04-02,2026-04-02,92800.00,CE,SENSEX2640292800CE,0.95,1.00,0.05,73319.55,0.05,0.95,73319.55,73319.55,2480,1220,17120,1588744277.00,107,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864174,,SENSEX,,2026-04-02,2026-04-02,80700.00,CE,SENSEX2640280700CE,1.30,1.30,0.05,73319.55,0.10,0.95,73319.55,73319.55,4300,-2920,13120,1058792153.00,220,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864208,,SENSEX,,2026-04-02,2026-04-02,87700.00,CE,SENSEX2640287700CE,0.40,0.40,0.40,73319.55,0.40,0.45,73319.55,73319.55,120,-80,120,10524048.00,1,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864229,,SENSEX,,2026-04-02,2026-04-02,80000.00,CE,SENSEX2640280000CE,0.95,1.00,0.05,73319.55,0.05,1.15,73319.55,73319.55,390400,-230620,2116160,169293788557.00,10382,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864238,,SENSEX,,2026-04-02,2026-04-02,90000.00,CE,SENSEX2640290000CE,0.40,0.80,0.05,73319.55,0.05,0.40,73319.55,73319.55,17280,4940,42740,3846614032.00,369,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864239,,SENSEX,,2026-04-02,2026-04-02,92300.00,CE,SENSEX2640292300CE,0.75,3.20,0.05,73319.55,0.10,0.65,73319.55,73319.55,2360,-800,4600,424583607.00,29,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864251,,SENSEX,,2026-04-02,2026-04-02,79300.00,CE,SENSEX2640279300CE,1.70,1.70,0.05,73319.55,0.05,1.10,73319.55,73319.55,11060,-12940,52100,4131561584.00,943,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864258,,SENSEX,,2026-04-02,2026-04-02,77900.00,CE,SENSEX2640277900CE,0.50,1.20,0.05,73319.55,0.05,1.70,73319.55,73319.55,36720,-97280,939700,73203174375.00,4968,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864260,,SENSEX,,2026-04-02,2026-04-02,80300.00,PE,SENSEX2640280300PE,7100.00,7100.00,7100.00,73319.55,7100.00,7153.60,73319.55,73319.55,160,0,160,13984000.00,1,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864262,,SENSEX,,2026-04-02,2026-04-02,87000.00,CE,SENSEX2640287000CE,0.45,1.00,0.05,73319.55,0.05,0.45,73319.55,73319.55,8520,-3820,13400,1165805497.00,112,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864263,,SENSEX,,2026-04-02,2026-04-02,89300.00,CE,SENSEX2640289300CE,0.60,0.70,0.30,73319.55,0.30,0.70,73319.55,73319.55,1040,700,2760,246469104.00,12,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864330,,SENSEX,,2026-04-02,2026-04-02,87200.00,CE,SENSEX2640287200CE,0.40,2.75,0.10,73319.55,0.35,0.40,73319.55,73319.55,1080,40,440,38368266.00,11,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864466,,SENSEX,,2026-04-02,2026-04-02,81600.00,CE,SENSEX2640281600CE,1.25,1.25,0.10,73319.55,0.35,1.10,73319.55,73319.55,1520,-2840,8680,708292651.00,148,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864475,,SENSEX,,2026-04-02,2026-04-02,91600.00,CE,SENSEX2640291600CE,0.35,0.60,0.25,73319.55,0.60,0.15,73319.55,73319.55,220,80,920,84272376.00,15,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864500,,SENSEX,,2026-04-02,2026-04-02,74900.00,CE,SENSEX2640274900CE,39.85,39.90,0.05,73319.55,0.05,66.55,73319.55,73319.55,395240,206980,9796540,733775440277.00,70589,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864516,,SENSEX,,2026-04-02,2026-04-02,75500.00,CE,SENSEX2640275500CE,6.85,9.35,0.05,73319.55,0.05,33.55,73319.55,73319.55,1249200,-355820,26077400,1968873688743.00,128828,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864529,,SENSEX,,2026-04-02,2026-04-02,85500.00,CE,SENSEX2640285500CE,0.55,1.50,0.05,73319.55,0.10,0.50,73319.55,73319.55,10920,-2480,27660,2364939501.00,387,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864649,,SENSEX,,2026-04-02,2026-04-02,81300.00,CE,SENSEX2640281300CE,1.45,1.85,0.10,73319.55,0.10,1.20,73319.55,73319.55,1540,-2380,7720,627640218.00,111,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864725,,SENSEX,,2026-04-02,2026-04-02,91500.00,CE,SENSEX2640291500CE,1.10,1.10,0.50,73319.55,0.50,0.55,73319.55,73319.55,10440,1040,11840,1083366674.00,33,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864749,,SENSEX,,2026-04-02,2026-04-02,88500.00,CE,SENSEX2640288500CE,0.40,0.75,0.10,73319.55,0.10,0.30,73319.55,73319.55,1440,1200,1680,148681053.00,9,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,864767,,SENSEX,,2026-04-02,2026-04-02,74200.00,PE,SENSEX2640274200PE,1868.00,2643.80,792.45,73319.55,879.15,1162.20,73319.55,73319.55,17560,-22400,134480,10153562408.00,3937,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,865071,,SENSEX,,2026-04-02,2026-04-02,73900.00,CE,SENSEX2640273900CE,137.95,137.95,0.05,73319.55,0.05,213.65,73319.55,73319.55,840880,466800,69707900,5151722760827.00,384807,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,865079,,SENSEX,,2026-04-02,2026-04-02,73300.00,PE,SENSEX2640273300PE,1000.05,1900.00,0.05,73319.55,0.05,529.40,73319.55,73319.55,5300380,5132560,253296920,18574649715565.00,2259644,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866112,,SENSEX,,2026-04-09,2026-04-09,81700.00,CE,SENSEX2640981700CE,8.75,8.75,3.90,5.65,4.25,10.00,73319.55,5.65,20,20,60,4902338.00,3,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866129,,SENSEX,,2026-04-09,2026-04-09,77000.00,CE,SENSEX2640977000CE,93.70,98.20,33.25,68.50,62.00,146.80,73319.55,68.50,143400,86560,909580,70092155462.00,20329,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866133,,SENSEX,,2026-04-09,2026-04-09,75600.00,CE,SENSEX2640975600CE,232.35,288.95,176.50,223.10,213.30,369.80,73319.55,223.10,6720,6220,26120,1980826568.00,781,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866134,,SENSEX,,2026-04-09,2026-04-09,77900.00,CE,SENSEX2640977900CE,30.00,51.25,27.50,39.10,33.00,141.80,73319.55,39.10,2080,2080,4800,374114702.00,92,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866250,,SENSEX,,2026-04-09,2026-04-09,73300.00,PE,SENSEX2640973300PE,1228.80,2154.25,989.85,1077.45,1016.90,1184.20,73319.55,1077.45,35060,31040,92040,6850783492.00,2542,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866257,,SENSEX,,2026-04-09,2026-04-09,76300.00,CE,SENSEX2640976300CE,137.95,166.65,92.95,126.30,114.00,223.00,73319.55,126.30,10960,10220,37280,2849299645.00,870,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866271,,SENSEX,,2026-04-09,2026-04-09,84900.00,CE,SENSEX2640984900CE,4.80,4.80,4.80,4.80,4.80,0.60,73319.55,4.80,40,40,40,3396192.00,2,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866274,,SENSEX,,2026-04-09,2026-04-09,73200.00,CE,SENSEX2640973200CE,1484.90,1484.90,515.50,1140.10,1120.00,1269.15,73319.55,1140.10,79840,75580,193820,14400458571.00,5927,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866289,,SENSEX,,2026-04-09,2026-04-09,73500.00,PE,SENSEX2640973500PE,1577.15,2302.25,1075.90,1166.10,1117.20,1273.15,73319.55,1166.10,134000,108840,377800,28271590314.00,14380,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,866345,,SENSEX,,2026-04-09,2026-04-09,85000.00,CE,SENSEX2640985000CE,3.20,4.45,2.40,3.45,3.70,3.15,73319.55,3.45,15360,8540,17860,1518158244.00,200,F1,20,,,,,
2026-04-02,2026-04-02,FO,BSE,IDO,863908,,SENSEX,,2026-04-02,2026-04-02,90800.00,CE,SENSEX2640290800CE,0.70,0.95,0.40,73319.55,0.95,0.70,73319.55,73319.55,960,60,580,52664302.00,8,F1,20,,,,,
