INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,INOXWIND,30-Jun-2026,71,PE,0,0,0,0.16,0.15,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,72,CE,0,0,0,10.3,16.45,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,72,PE,0.3,0.3,0.15,0.15,0.2,5,12.9022,17875,3575,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,73,CE,0,0,0,9,15.5,0,0,3575,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,73,PE,0,0,0,0.6,0.25,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,74,CE,13.97,13.97,13.97,13.97,14.6,3,9.4348,14300,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,74,PE,0,0,0,6.45,0.35,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,75,CE,0,0,0,10.68,13.7,0,0,7150,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,75,PE,0.4,0.44,0.17,0.18,0.2,232,624.4317,782925,-168025,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,76,CE,8.87,9.1,8.87,9.1,12.8,6,18.2457,21450,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,76,PE,0.5,0.54,0.23,0.23,0.25,68,185.6372,168025,25025,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,77,CE,9,12,9,12,12,9,28.1302,85800,-7150,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,77,PE,0.69,0.75,0.26,0.28,0.3,208,575.7623,468325,-21450,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,78,CE,7.5,10.3,7.5,10.3,11.1,13,40.4497,32175,32175,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,78,PE,0.82,0.89,0.33,0.33,0.35,134,376.3338,307450,-57200,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,79,CE,6.5,8.53,6.5,8.53,10.3,11,34.0733,125125,17875,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,79,PE,1,1.12,0.41,0.45,0.45,115,327.7149,221650,-96525,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,80,CE,4.7,9.2,4.7,8.82,8.85,301,929.524,1211925,-67925,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,80,PE,1.64,1.64,0.5,0.54,0.55,1374,3971.0721,6513650,-525525,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,81,CE,3.95,8.16,3.95,8.1,8.1,156,484.0622,382525,7150,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,81,PE,1.79,1.8,0.64,0.68,0.7,171,502.0344,425425,28600,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,82,CE,3.9,7.41,3.5,7.08,7.1,211,655.251,643500,32175,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,82,PE,2.8,2.8,0.8,0.86,0.9,543,1618.2756,1122550,-64350,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,83,CE,2.85,6.86,2.85,6.54,6.55,326,1016.01,561275,-214500,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,83,PE,2.58,2.73,1.01,1.08,1.1,376,1137.8785,804375,46475,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,84,CE,2.77,6,2.57,5.91,5.95,618,1941.1238,446875,-135850,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,84,PE,2.7,2.75,1.26,1.31,1.35,352,1082.6562,697125,218075,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,85,CE,2.21,5.4,1.98,5.09,5.1,2467,7790.6514,2498925,-303875,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,85,PE,3.72,3.73,1.55,1.62,1.65,1027,3210.7579,1994850,421850,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,86,CE,1.95,4.79,1.85,4.37,4.4,1281,4083.0036,975975,-153725,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,86,PE,4.25,4.25,1.9,1.98,2,314,996.0972,890175,235950,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,87,CE,1.61,4.21,1.53,3.9,3.9,881,2835.6364,947375,-67925,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,87,PE,5.23,5.26,2.33,2.46,2.5,295,950.3744,604175,121550,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,88,CE,1.23,3.68,1.2,3.5,3.5,982,3183.4681,1408550,225225,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,88,PE,4.85,4.85,2.78,2.88,2.9,375,1225.347,893750,479050,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,89,CE,1.22,3.2,1.16,2.99,3,585,1910.6748,811525,207350,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,89,PE,4.28,4.52,3.3,3.44,3.45,182,604.9669,496925,296725,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,90,CE,0.81,2.78,0.81,2.57,2.6,3181,10442.984,6527950,-954525,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,90,PE,7.28,7.66,3.84,4.11,4.15,279,946.3658,1358500,146575,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,91,CE,0.84,2.41,0.84,2.23,2.25,300,994.6401,546975,82225,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,91,PE,4.58,4.77,4.58,4.67,4.7,19,64.9899,253825,-35750,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,92,CE,0.72,2.09,0.72,1.94,1.95,247,824.1094,557700,-14300,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,92,PE,5.58,5.59,5.58,5.58,5.6,10,34.8881,364650,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,93,CE,0.7,1.8,0.69,1.68,1.7,286,963.7671,675675,14300,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,93,PE,0,0,0,7.45,7.15,0,0,336050,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,94,CE,0.58,1.54,0.52,1.45,1.45,143,486.1786,686400,100100,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,94,PE,7.48,7.48,7.24,7.32,7.35,5,18.1245,2073500,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,95,CE,0.5,1.36,0.45,1.24,1.25,974,3339.9312,6388525,289575,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,95,PE,11.4,11.5,7.5,7.68,7.7,57,212.4201,1269125,-160875,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,96,CE,0.45,1.2,0.41,1.1,1.1,284,982.5712,1344200,-243100,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,96,PE,0,0,0,10.69,9.35,0,0,1533675,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,97,CE,0.65,1.04,0.64,0.95,0.95,116,405.9527,1126125,-64350,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,97,PE,0,0,0,10.5,10.15,0,0,389675,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,98,CE,0.36,0.87,0.36,0.84,0.85,128,451.3509,872300,71500,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,98,PE,0,0,0,12.33,10.95,0,0,386100,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,99,CE,0.27,0.81,0.27,0.73,0.75,78,277.7078,1015300,39325,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,99,PE,0,0,0,13.69,11.75,0,0,210925,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,100,CE,0.31,0.75,0.26,0.67,0.7,2037,7317.2632,13785200,-632775,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,100,PE,14.65,14.65,11.89,12.19,12.2,19,76.5136,1065350,-42900,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,101,CE,0.5,0.65,0.25,0.58,0.6,66,239.3841,786500,-64350,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,101,PE,0,0,0,11.72,13.5,0,0,7150,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,102,CE,0.32,0.58,0.3,0.53,0.55,45,164.7725,368225,14300,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,102,PE,0,0,0,12.54,14.35,0,0,10725,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,103,CE,0.33,0.47,0.33,0.46,0.5,28,103.5627,443300,35750,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,103,PE,0,0,0,18.02,15.25,0,0,232375,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,104,CE,0,0,0,0.21,0.5,0,0,132275,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,104,PE,0,0,0,20.5,16.15,0,0,57200,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,105,CE,0.19,0.4,0.15,0.36,0.4,518,1949.7721,2266550,-847275,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,105,PE,0,0,0,19.83,17.1,0,0,436150,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,106,CE,0.18,0.36,0.18,0.35,0.35,4,15.2005,14300,7150,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,106,PE,23.29,23.29,23.29,23.29,18,3,13.8664,25025,10725,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,107,PE,0,0,0,10.5,18.95,0,0,7150,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,108,CE,0,0,0,2.85,0.25,0,0,3575,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,108,PE,0,0,0,11.3,19.9,0,0,7150,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,109,CE,0.14,0.27,0.13,0.25,0.25,34,132.6986,85800,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,109,PE,0,0,0,19.01,20.85,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,110,CE,0.12,0.24,0.12,0.22,0.25,139,547.4651,2073500,196625,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,110,PE,27.13,27.33,22.55,22.55,21.85,16,77.5031,675675,28600,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,113,PE,0,0,0,17.1,24.75,0,0,46475,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,114,CE,0,0,0,1,0.1,0,0,3575,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,114,PE,0,0,0,16,25.75,0,0,60775,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,115,CE,0.15,0.2,0.14,0.16,0.2,14,57.6387,275275,21450,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,115,PE,0,0,0,18,26.7,0,0,10725,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,116,CE,0,0,0,0.09,0.1,0,0,50050,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,116,PE,0,0,0,21.59,27.7,0,0,32175,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,118,CE,0.1,0.1,0.1,0.1,0.1,1,4.2221,3575,0,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,120,CE,0.05,0.09,0.05,0.09,0.1,86,369.1288,1294150,3575,12-Jun-2026
OPTSTK,INOXWIND,30-Jun-2026,120,PE,35.74,35.74,35.74,35.74,31.65,1,5.5677,125125,3575,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,70,CE,0,0,0,26.35,19.45,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,70,PE,0.69,0.76,0.5,0.52,0.55,40,180.7366,268800,153600,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,71,CE,0,0,0,23.42,18.6,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,71,PE,0,0,0,1.04,1,0,0,12800,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,72,CE,0,0,0,32.97,17.8,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,72,PE,0,0,0,0.91,1.15,0,0,6400,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,73,CE,0,0,0,24.79,16.95,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,73,PE,1.25,1.25,0.95,0.95,1.3,4,18.951,12800,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,74,CE,0,0,0,23.73,16.15,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,74,PE,0,0,0,1.18,1.5,0,0,6400,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,75,CE,0,0,0,23.06,15.4,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,75,PE,1.75,1.9,1,1,1,8,39.1456,64000,25600,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,76,CE,0,0,0,29.52,14.6,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,76,PE,0,0,0,1.36,1.95,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,77,CE,0,0,0,21.39,13.9,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,77,PE,0,0,0,1.76,2.2,0,0,12800,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,78,CE,0,0,0,27.03,13.15,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,78,PE,2.77,2.77,1.5,1.54,1.55,9,46.2458,96000,-19200,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,79,CE,0,0,0,19.78,12.45,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,79,PE,0,0,0,1.75,2.75,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,80,CE,0,0,0,6.15,11.8,0,0,12800,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,80,PE,3.65,3.65,2,2.07,2.1,15,79.0586,128000,64000,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,81,CE,0,0,0,18.23,11.15,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,81,PE,0,0,0,2.18,3.45,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,82,CE,0,0,0,24.69,10.5,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,82,PE,0,0,0,5.09,3.8,0,0,44800,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,83,CE,0,0,0,16.75,9.9,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,83,PE,0,0,0,4.28,4.2,0,0,12800,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,84,CE,0,0,0,23.18,9.3,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,84,PE,0,0,0,6.53,4.6,0,0,89600,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,85,CE,5,7.3,4.87,7.3,8.75,7,40.5901,64000,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,85,PE,4.29,4.3,3.6,3.65,3.65,5,28.4506,64000,-6400,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,86,CE,0,0,0,4,8.25,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,86,PE,0,0,0,3.75,5.5,0,0,6400,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,87,CE,0,0,0,14,7.7,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,87,PE,0,0,0,6.38,5.95,0,0,19200,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,88,CE,0,0,0,20.33,7.25,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,88,PE,0,0,0,7.5,6.45,0,0,96000,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,89,CE,0,0,0,12.75,6.75,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,89,PE,0,0,0,4.61,7,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,90,CE,3.33,4.45,3.33,4.45,6.35,26,156.1382,192000,83200,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,90,PE,8.94,9,6,6.05,6.05,29,181.161,211200,83200,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,91,CE,0,0,0,11.57,5.9,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,91,PE,0,0,0,5.41,8.1,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,92,CE,0,0,0,17.71,5.5,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,92,PE,0,0,0,8,8.7,0,0,6400,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,93,CE,0,0,0,10.46,5.15,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,93,PE,0,0,0,6.29,9.35,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,94,CE,0,0,0,3.39,4.8,0,0,6400,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,94,PE,0,0,0,6.07,9.95,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,95,CE,0,0,0,9.44,4.45,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,95,PE,12.1,12.1,11.05,11.18,10.65,9,61.3146,44800,38400,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,96,CE,0,0,0,15.33,4.15,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,96,PE,0,0,0,6.88,11.3,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,97,CE,0,0,0,2.61,3.85,0,0,6400,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,97,PE,0,0,0,8.28,12,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,98,CE,0,0,0,14.23,3.55,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,98,PE,0,0,0,7.75,12.7,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,99,CE,0,0,0,7.62,3.3,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,99,PE,0,0,0,9.38,13.45,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,100,CE,1.26,2.2,1.26,2.1,2.1,197,1282.9254,1593600,915200,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,100,PE,0,0,0,19,14.2,0,0,51200,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,101,CE,0,0,0,6.81,2.8,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,101,PE,0,0,0,10.56,14.95,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,102,CE,0,0,0,12.21,2.6,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,102,PE,0,0,0,9.67,15.75,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,103,CE,0,0,0,1.35,2.4,0,0,25600,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,103,PE,0,0,0,18.4,16.5,0,0,6400,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,104,CE,0,0,0,1.33,2.2,0,0,83200,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,104,PE,0,0,0,10.72,17.3,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,106,CE,0,0,0,1,1.9,0,0,19200,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,106,PE,0,0,0,11.82,18.95,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,108,CE,0,0,0,0.69,1.6,0,0,6400,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,108,PE,0,0,0,12.98,20.65,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,28-Jul-2026,110,CE,0.65,0.9,0.65,0.87,0.9,21,148.8678,908800,19200,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,68,CE,0,0,0,30.04,22.3,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,68,PE,0,0,0,0.82,1.35,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,70,CE,0,0,0,25.23,20.65,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,70,PE,0,0,0,1.22,1.7,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,72,CE,0,0,0,26.61,19.1,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,72,PE,0,0,0,1.33,2.1,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,74,CE,0,0,0,24.97,17.6,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,74,PE,0,0,0,1.65,2.6,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,76,CE,0,0,0,23.37,16.2,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,76,PE,0,0,0,2.03,3.15,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,78,CE,0,0,0,21.84,14.85,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,78,PE,0,0,0,2.46,3.8,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,80,CE,0,0,0,20.36,13.6,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,80,PE,0,0,0,2.96,4.5,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,82,CE,0,0,0,18.94,12.4,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,82,PE,0,0,0,3.51,5.25,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,84,CE,0,0,0,17.59,11.3,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,84,PE,0,0,0,4.13,6.1,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,86,CE,0,0,0,16.3,10.25,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,86,PE,0,0,0,4.81,7.05,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,88,CE,0,0,0,15.07,9.25,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,88,PE,0,0,0,5.55,8.05,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,90,CE,0,0,0,13.92,8.35,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,90,PE,0,0,0,6.37,9.15,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,92,CE,0,0,0,12.82,7.55,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,92,PE,0,0,0,7.25,10.3,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,94,CE,0,0,0,11.8,6.8,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,94,PE,0,0,0,8.19,11.5,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,96,CE,0,0,0,10.83,6.1,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,96,PE,0,0,0,9.19,12.75,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,98,CE,0,0,0,9.93,5.45,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,98,PE,0,0,0,10.26,14.1,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,100,CE,3.15,3.15,3.15,3.15,3.15,1,6.6016,51200,6400,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,100,PE,0,0,0,11.39,15.5,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,102,CE,0,0,0,8.3,4.35,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,102,PE,0,0,0,12.58,16.95,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,104,CE,0,0,0,7.58,3.85,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,104,PE,0,0,0,13.82,18.45,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,108,CE,0,0,0,6.28,3.05,0,0,0,0,12-Jun-2026
OPTSTK,INOXWIND,25-Aug-2026,108,PE,0,0,0,16.46,21.6,0,0,0,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,110,CE,0,0,0,25.2,31.3,0,0,4875,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,110,PE,0.04,0.06,0.04,0.05,0.05,5,26.8247,487500,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,112,CE,0,0,0,26.4,29.3,0,0,0,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,112,PE,0,0,0,1,0,0,0,0,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,114,CE,0,0,0,24.7,27.3,0,0,0,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,114,PE,0,0,0,0.06,0.05,0,0,156000,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,116,CE,0,0,0,23.04,25.35,0,0,0,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,116,PE,0,0,0,1.56,0.05,0,0,0,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,118,CE,0,0,0,21.43,23.35,0,0,0,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,118,PE,0.49,0.49,0.1,0.1,0.1,19,109.4101,97500,-68250,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,120,CE,19.75,19.75,19.75,19.75,21.4,1,6.8128,14625,-4875,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,120,PE,0.16,0.18,0.12,0.12,0.15,225,1317.7876,1511250,-385125,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,121,CE,0,0,0,20.6,20.4,0,0,4875,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,122,CE,0,0,0,17.81,19.45,0,0,4875,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,122,PE,0,0,0,0.27,0.1,0,0,63375,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,123,CE,0,0,0,14.5,18.45,0,0,4875,0,12-Jun-2026
OPTSTK,IOC,30-Jun-2026,123,PE,0,0,0,0.87,0.15,0,0,0,0,12-Jun-2026
