INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,HINDUNILVR,28-Jul-2026,2160,CE,0,0,0,78,75,0,0,900,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2160,PE,0,0,0,105,76.7,0,0,600,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2180,CE,0,0,0,68,65.9,0,0,600,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2180,PE,0,0,0,70.05,87.45,0,0,900,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2200,CE,47.05,49.1,42.1,42.1,57.6,42,282.9981,47700,3000,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2200,PE,102,102,94,95,99,4,27.5714,31800,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2220,CE,0,0,0,50.1,50.15,0,0,1800,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2220,PE,0,0,0,83.7,111.35,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2240,CE,0,0,0,45.9,43.4,0,0,1200,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2240,PE,0,0,0,70,124.45,0,0,300,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2260,CE,24.95,24.95,24.95,24.95,37.35,1,6.8549,900,300,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2260,PE,0,0,0,161.85,138.25,0,0,600,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2280,CE,0,0,0,133.15,32,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2280,PE,0,0,0,176.35,152.7,0,0,29100,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2300,CE,22.5,23,19.3,19.65,19.65,82,571.0337,63300,4800,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2300,PE,167,170,167,170,167.85,2,14.811,8100,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2320,CE,0,0,0,28.95,23.15,0,0,600,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2320,PE,0,0,0,224.85,183.5,0,0,900,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2340,CE,15.5,15.55,14.5,14.5,19.55,3,21.1967,31500,600,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2340,PE,0,0,0,155,199.75,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2360,CE,0,0,0,95.3,16.4,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2360,PE,0,0,0,247.4,216.45,0,0,1800,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2380,CE,0,0,0,37.55,13.7,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2380,PE,0,0,0,183.75,233.55,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2400,CE,10.4,10.6,9,9.1,9.1,86,621.7109,95700,-600,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2400,PE,0,0,0,228.4,251.05,0,0,3900,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2420,CE,0,0,0,28.65,9.45,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2420,PE,0,0,0,214.45,268.95,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2440,CE,0,0,0,65.95,7.75,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2440,PE,0,0,0,181.45,287.1,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2480,CE,4.95,5.7,4.75,4.75,4.75,57,424.9827,92400,-3900,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2480,PE,0,0,0,209.1,324.15,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2520,CE,0,0,0,5.85,3.4,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2520,PE,0,0,0,238.65,362.05,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2560,CE,0,0,0,35.8,2.2,0,0,300,0,11-Jun-2026
OPTSTK,HINDUNILVR,28-Jul-2026,2680,CE,0,0,0,15,0.55,0,0,300,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,1760,CE,0,0,0,477.6,406.4,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,1760,PE,0,0,0,2.2,2.65,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,1840,CE,0,0,0,402.15,331.85,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,1840,PE,0,0,0,5.55,7,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,1880,CE,0,0,0,365.55,296.15,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,1880,PE,0,0,0,8.4,10.75,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,1920,CE,0,0,0,330.05,261.85,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,1920,PE,0,0,0,12.3,15.9,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,1960,CE,0,0,0,295.85,229.25,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,1960,PE,0,0,0,17.5,22.8,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2000,CE,0,0,0,263.15,198.65,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2000,PE,0,0,0,25.9,31.65,0,0,1200,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2040,CE,0,0,0,232.2,170.25,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2040,PE,0,0,0,28,42.7,0,0,300,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2080,CE,0,0,0,203.25,144.35,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2080,PE,0,0,0,43.1,56.2,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2120,CE,0,0,0,176.25,120.95,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2120,PE,0,0,0,55.5,72.3,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2160,CE,0,0,0,151.6,100.2,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2160,PE,0,0,0,70.3,91,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2200,CE,0,0,0,129.25,82.05,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2200,PE,0,0,0,87.35,112.3,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2240,CE,0,0,0,109.2,66.4,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2240,PE,0,0,0,106.7,136.1,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2280,CE,0,0,0,91.45,53.1,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2280,PE,0,0,0,128.35,162.25,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2320,CE,0,0,0,75.9,41.95,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2320,PE,0,0,0,152.2,190.6,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2360,CE,0,0,0,62.4,32.85,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2360,PE,0,0,0,178.15,220.9,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2400,CE,0,0,0,50.9,25.4,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2400,PE,0,0,0,206.05,252.9,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2480,CE,0,0,0,33,14.65,0,0,0,0,11-Jun-2026
OPTSTK,HINDUNILVR,25-Aug-2026,2480,PE,0,0,0,267,321.1,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,460,CE,0,0,0,77.4,88,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,460,PE,0,0,0,27,1.55,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,480,CE,65,77.55,65,69.05,70.1,24,162.2182,2450,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,480,PE,2.5,2.65,1.5,2,2,85,501.9193,116375,-8575,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,490,CE,0,0,0,138.35,61.7,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,490,PE,3.5,3.8,2.1,2.75,2.75,104,627.7182,113925,8575,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,500,CE,59.8,59.8,54.55,54.55,53.75,6,40.8752,26950,-1225,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,500,PE,5.15,5.15,2.8,3.85,3.85,828,5109.2061,583100,-104125,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,510,CE,45.9,50.35,45.65,46,46.35,27,184.5156,28175,11025,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,510,PE,6.35,6.8,3.85,5.25,5.25,233,1469.8677,112700,-26950,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,520,CE,31.55,41.7,30.8,35.4,35.4,141,960.9905,58800,3675,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,520,PE,8,9.25,5.25,7.2,7.2,1265,8172.7394,948150,204575,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,530,CE,21,33.7,21,27.7,27.7,167,1144.2823,182525,72275,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,530,PE,12,12.3,7.2,9.55,9.55,750,4959.0554,340550,-50225,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,540,CE,19,27,18.6,21.45,21.45,1054,7256.0401,429975,83300,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,540,PE,17.65,19.05,10,13.2,13.2,2566,17390.1202,1738275,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,550,CE,12,21,12,16.15,16.15,2740,19031.4744,1729700,600250,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,550,PE,22.95,22.95,13.8,18,18,1943,13496.3524,987350,25725,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,560,CE,9.45,15.8,9.35,11.65,11.65,2375,16661.6421,904050,39200,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,560,PE,25,27.25,18.85,23,23,323,2305.4482,741125,-28175,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,570,CE,7.15,11.6,6.7,8.2,8.2,1259,8930.3327,1345050,-22050,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,570,PE,33.4,33.4,24.3,30,30,220,1612.4663,1171100,-12250,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,580,CE,5,8.2,3.2,5.75,5.75,1356,9740.2457,1833825,68600,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,580,PE,40,40.75,31.2,38.35,38.35,97,731.0469,1237250,-9800,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,590,CE,3.45,5.85,3.25,4,4,987,7187.067,1564325,170275,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,590,PE,45.1,45.1,39.2,43.2,52.65,17,131.6091,807275,-4900,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,600,CE,2.8,4.3,2.3,2.85,2.85,2244,16580.5361,3167850,200900,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,600,PE,58,58,47.45,53.7,53.7,48,383.4373,1281350,-4900,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,610,CE,1.95,3.15,1.7,2.15,2.15,517,3877.8698,792575,1225,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,610,PE,59.35,64.4,59.35,64.4,68.75,5,41.1251,553700,-3675,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,620,CE,1.55,2.4,1.3,1.65,1.65,545,4150.9927,1436925,-124950,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,620,PE,75,75,65.45,73.95,73.95,36,305.0783,596575,-12250,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,630,CE,1.1,1.95,1.1,1.4,1.4,1383,10698.9546,1767675,-302575,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,630,PE,76.6,78,76.6,77.95,86.3,4,34.6638,671300,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,640,CE,0.95,1.5,0.95,1.1,1.1,284,2230.5725,1407525,-33075,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,640,PE,89.4,89.45,86.3,86.85,95.4,6,53.5423,619850,-1225,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,650,CE,0.8,1.25,0.75,0.9,0.9,597,4760.4247,2911825,-3675,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,650,PE,100,103.1,100,102.5,102.5,4,36.8407,847700,3675,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,660,CE,0.55,0.9,0.55,0.75,0.75,111,898.4077,1496950,31850,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,660,PE,108,108.05,106,106,114.25,5,47.01,368725,2450,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,670,CE,0.7,0.8,0.45,0.7,0.7,141,1158.2939,841575,-9800,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,670,PE,128.95,128.95,114.25,114.25,123.85,2,19.3942,536550,-2450,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,680,CE,0.55,0.75,0.55,0.65,0.65,68,566.9612,712950,-12250,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,680,PE,136,136,132.45,132.6,133.55,3,29.9029,159250,-1225,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,690,CE,0.5,0.65,0.5,0.6,0.5,210,1776.4307,318500,-111475,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,690,PE,0,0,0,101.05,143.3,0,0,105350,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,700,CE,0.5,0.6,0.45,0.5,0.5,568,4874.1899,4885300,-323400,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,700,PE,158,158,143.5,149,153.15,13,134.8358,127400,2450,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,710,CE,0.45,0.5,0.4,0.4,0.4,17,147.9457,193550,-17150,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,710,PE,0,0,0,109.15,163,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,720,CE,0.4,0.45,0.35,0.45,0.2,134,1182.5507,672525,-96775,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,720,PE,0,0,0,211.15,172.9,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,730,CE,0.35,0.35,0.25,0.35,0.15,15,134.1914,109025,3675,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,730,PE,0,0,0,86.5,182.8,0,0,20825,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,740,CE,0.25,0.3,0.25,0.25,0.1,9,81.6156,140875,-3675,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,750,CE,0.25,0.3,0.25,0.25,0.25,164,1507.2535,160475,-69825,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,760,CE,0,0,0,0.35,0.05,0,0,40425,0,11-Jun-2026
OPTSTK,HINDZINC,30-Jun-2026,770,CE,0.3,0.3,0.2,0.25,0.25,23,217.0167,178850,-14700,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,460,CE,0,0,0,170,96.2,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,460,PE,0,0,0,7.3,7.3,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,480,CE,0,0,0,80.25,80.65,0,0,12250,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,480,PE,7.25,7.25,5,5.9,5.9,49,291.6817,79625,37975,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,490,CE,0,0,0,70.55,73.4,0,0,8575,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,490,PE,0,0,0,8.15,14.2,0,0,2450,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,500,CE,59.5,67.05,59.5,67.05,66.5,8,55.0705,22050,9800,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,500,PE,11.1,11.1,7.8,9.6,9.6,92,573.7496,122500,47775,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,510,CE,53.45,56.1,52.3,56.1,60,4,27.6599,9800,4900,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,510,PE,13.3,13.3,10.05,11,20.65,5,31.9235,18375,3675,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,520,CE,0,0,0,122.9,53.95,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,520,PE,15.8,16.4,13.75,14.1,24.55,11,72.1819,51450,3675,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,530,CE,0,0,0,132.45,48.35,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,530,PE,19.65,20,15.7,18.45,28.8,19,127.4698,14700,12250,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,540,CE,32,38.7,32,35,43.15,26,183.0934,46550,18375,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,540,PE,24.25,24.25,20,20,33.5,44,303.1165,82075,45325,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,550,CE,28.85,32.1,28.5,29.6,29.6,31,220.3947,75950,28175,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,550,PE,29.65,29.65,24.3,27.7,27.7,45,318.1999,178850,25725,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,560,CE,24.5,28.5,24.25,26,33.95,13,93.3573,40425,4900,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,560,PE,33.5,33.5,29.2,30.45,44.15,8,57.8476,80850,2450,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,570,CE,20.05,24.2,19.95,20.5,29.95,23,166.6502,102900,8575,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,570,PE,40.65,41.15,34.3,34.3,50.05,15,111.9607,47775,1225,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,580,CE,19.4,19.65,17.95,18,18,17,124.7001,73500,3675,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,580,PE,42.25,42.65,41.7,41.7,56.35,9,68.5988,58800,11025,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,590,CE,14.55,14.55,14.55,14.55,23.05,1,7.4057,12250,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,590,PE,46.9,46.9,46.9,46.9,63,1,7.802,12250,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,600,CE,12.1,14.9,11.4,12.45,12.45,72,540.5833,594125,26950,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,600,PE,62.55,62.55,59,59,59,4,32.3847,56350,2450,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,610,CE,10,12.2,9,10.15,10.15,32,243.413,37975,-9800,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,610,PE,0,0,0,65.95,77.3,0,0,2450,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,620,CE,8.7,10,8.4,8.4,15.15,18,138.7545,42875,14700,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,620,PE,70,70,70,70,84.85,1,8.4525,41650,1225,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,630,CE,7.35,8,7.35,8,13.1,3,23.4373,31850,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,630,PE,0,0,0,82.7,92.7,0,0,4900,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,640,CE,6.1,6.1,6.1,6.1,11.3,1,7.9147,34300,1225,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,640,PE,0,0,0,90.95,100.8,0,0,7350,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,650,CE,5.1,6.1,4.75,4.9,4.9,103,827.0012,448350,47775,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,650,PE,0,0,0,99.75,109.15,0,0,2450,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,660,CE,4.35,5,4,4.05,8.3,37,301.1546,137200,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,660,PE,0,0,0,108.85,117.65,0,0,8575,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,670,CE,0,0,0,46.3,7.1,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,670,PE,0,0,0,118,126.35,0,0,2450,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,680,CE,3,3.65,3,3.05,6.05,10,83.6981,6125,-6125,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,680,PE,0,0,0,95.35,135.2,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,690,CE,0,0,0,13,5.1,0,0,1225,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,690,PE,0,0,0,74.2,144.2,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,700,CE,2.1,2.55,1.85,2,4.35,82,705.4659,189875,45325,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,700,PE,0,0,0,145.6,153.35,0,0,6125,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,710,CE,0,0,0,32.1,3.65,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,710,PE,0,0,0,156.15,162.6,0,0,3675,0,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,720,CE,1.7,1.75,1.7,1.75,1.75,7,61.8888,15925,4900,11-Jun-2026
OPTSTK,HINDZINC,28-Jul-2026,720,PE,0,0,0,123.6,171.95,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,480,CE,0,0,0,181.2,89.8,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,480,PE,0,0,0,6.7,18.25,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,500,CE,0,0,0,164.35,76.65,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,500,PE,0,0,0,9.55,24.85,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,520,CE,0,0,0,148.25,64.85,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,520,PE,0,0,0,13.2,32.8,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,540,CE,0,0,0,133.05,54.4,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,540,PE,0,0,0,17.7,42.05,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,560,CE,0,0,0,118.8,45.25,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,560,PE,0,0,0,23.15,52.65,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,580,CE,29.05,29.05,29.05,29.05,37.35,1,7.4609,2450,-1225,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,580,PE,0,0,0,29.5,64.45,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,600,CE,0,0,0,93.25,30.6,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,600,PE,0,0,0,36.95,77.45,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,620,CE,0,0,0,82,24.9,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,620,PE,0,0,0,45.45,91.45,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,640,CE,0,0,0,71.8,20.15,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,640,PE,0,0,0,54.95,106.4,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,660,CE,0,0,0,62.55,16.15,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,660,PE,0,0,0,65.4,122.15,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,680,CE,0,0,0,54.3,12.9,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,680,PE,0,0,0,76.85,138.65,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,700,CE,0,0,0,46.9,10.25,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,700,PE,0,0,0,89.15,155.7,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,720,CE,0,0,0,40.4,8.1,0,0,0,0,11-Jun-2026
OPTSTK,HINDZINC,25-Aug-2026,720,PE,0,0,0,102.35,173.3,0,0,0,0,11-Jun-2026
OPTSTK,HYUNDAI,30-Jun-2026,1520,CE,362.95,362.95,362.95,362.95,425,3,15.5343,5775,-825,11-Jun-2026
OPTSTK,HYUNDAI,30-Jun-2026,1520,PE,0.65,1.25,0.3,0.55,0.55,2038,8523.0922,81125,59950,11-Jun-2026
OPTSTK,HYUNDAI,30-Jun-2026,1560,PE,1.6,1.95,0.7,0.9,0.9,15,64.3906,5775,275,11-Jun-2026
OPTSTK,HYUNDAI,30-Jun-2026,1600,CE,345,352.4,344.15,348.95,348.95,12,64.2555,4675,275,11-Jun-2026
OPTSTK,HYUNDAI,30-Jun-2026,1600,PE,1.85,2.15,0.8,1.15,1.15,59,259.8372,21450,-1925,11-Jun-2026
OPTSTK,HYUNDAI,30-Jun-2026,1640,CE,0,0,0,213.65,305.9,0,0,0,0,11-Jun-2026
OPTSTK,HYUNDAI,30-Jun-2026,1640,PE,2,2,1.5,1.5,1.5,3,13.5438,3300,-550,11-Jun-2026
OPTSTK,HYUNDAI,30-Jun-2026,1660,PE,4,4,1.15,1.45,1.45,35,159.943,15125,-275,11-Jun-2026
OPTSTK,HYUNDAI,30-Jun-2026,1680,CE,0,0,0,275,266.8,0,0,825,0,11-Jun-2026
