FUTSTK,BEL,27-Mar-2025,0,,297.55,305.4,297.11,302.61,302.6,13043,112481.6146,46526250,-18106050,24-Mar-2025
FUTSTK,BEL,24-Apr-2025,0,,299.53,307.39,299.1,304.7,304.7,12624,109650.3175,40259100,16840650,24-Mar-2025
FUTSTK,BEL,29-May-2025,0,,303,309.29,301.46,306.36,306.35,519,4535.9035,5035950,202350,24-Mar-2025
FUTSTK,BERGEPAINT,27-Mar-2025,0,,505.8,513.25,501.8,510.95,510.95,3594,24000.8017,4643760,-3058440,24-Mar-2025
FUTSTK,BERGEPAINT,24-Apr-2025,0,,505.45,508.65,497.6,506.6,506.6,3213,21296.8246,3616800,2509320,24-Mar-2025
FUTSTK,BHARATFORG,27-Mar-2025,0,,1168.05,1206.95,1168.05,1200.25,1200.25,12013,72075.6208,9681500,-3724500,24-Mar-2025
FUTSTK,BHARATFORG,24-Apr-2025,0,,1198.2,1212.55,1194.35,1206.7,1206.7,10245,61796.7513,4875500,3480500,24-Mar-2025
FUTSTK,BHARATFORG,29-May-2025,0,,1205,1219,1205,1213,1213,98,594.5413,113500,-1000,24-Mar-2025
FUTSTK,BHARTIARTL,27-Mar-2025,0,,1731.8,1737.45,1717.7,1720.05,1720.05,25075,205502.0062,26829425,-8809825,24-Mar-2025
FUTSTK,BHARTIARTL,24-Apr-2025,0,,1737.55,1747.85,1729.9,1732.2,1732.2,20155,166305.4943,14477525,8007550,24-Mar-2025
FUTSTK,BHARTIARTL,29-May-2025,0,,1745.05,1756.8,1740.95,1742.5,1742.5,80,664.2806,180975,6650,24-Mar-2025
FUTSTK,BHEL,27-Mar-2025,0,,213.13,220,212.45,217.14,217.15,13311,75819.6149,44958375,-18545625,24-Mar-2025
FUTSTK,BHEL,24-Apr-2025,0,,214.04,221.51,213.94,218.65,218.65,10695,61296.353,31547250,14957250,24-Mar-2025
FUTSTK,BHEL,29-May-2025,0,,216.5,222.8,215.25,220.12,220.12,325,1872.98,5982375,110250,24-Mar-2025
FUTSTK,BIOCON,27-Mar-2025,0,,346.15,351.9,344.85,349.45,349.45,3098,27027.9388,14030000,-3580000,24-Mar-2025
FUTSTK,BIOCON,24-Apr-2025,0,,348.85,354.35,347.25,352,352,2616,22985.78,8907500,3592500,24-Mar-2025
FUTSTK,BIOCON,29-May-2025,0,,350,356.05,350,354.1,354.1,42,371.2688,385000,37500,24-Mar-2025
FUTSTK,BOSCHLTD,27-Mar-2025,0,,27644.9,28317.05,27525.55,28261.05,28261.05,3349,23489.4438,235325,-52775,24-Mar-2025
FUTSTK,BOSCHLTD,24-Apr-2025,0,,27750,28498.5,27693.85,28436.15,28436.15,3036,21422.4805,98625,44825,24-Mar-2025
FUTSTK,BOSCHLTD,29-May-2025,0,,27630.9,28600,27630.9,28587.3,28587.3,14,98.9385,425,0,24-Mar-2025
FUTSTK,BPCL,27-Mar-2025,0,,281.94,284.5,278.77,280.32,280.3,13370,67718.2711,45507600,-17528400,24-Mar-2025
FUTSTK,BPCL,24-Apr-2025,0,,283.01,286.44,280.45,282.29,282.3,11449,58399.9859,24031800,16905600,24-Mar-2025
FUTSTK,BPCL,29-May-2025,0,,283.5,287.89,282.5,283.98,284,94,481.8578,203400,27000,24-Mar-2025
FUTSTK,BRITANNIA,27-Mar-2025,0,,4819.15,4843.8,4775,4807.3,4807.3,11999,57695.1626,1747000,-882700,24-Mar-2025
FUTSTK,BRITANNIA,24-Apr-2025,0,,4828.1,4865.95,4794.7,4824.8,4824.8,11465,55345.6229,1211400,904100,24-Mar-2025
FUTSTK,BRITANNIA,29-May-2025,0,,4869.35,4869.35,4822,4853.75,4853.75,43,208.511,10400,1700,24-Mar-2025
FUTSTK,BSE,27-Mar-2025,0,,4841.85,4864.95,4621.7,4642.85,4642.85,27949,165048.9094,2601250,-568125,24-Mar-2025
FUTSTK,BSE,24-Apr-2025,0,,4820,4826.35,4575.15,4600.35,4600.35,20858,122045.8718,2815625,789375,24-Mar-2025
FUTSTK,BSE,29-May-2025,0,,4807.4,4807.4,4570,4588.95,4588.95,306,1781.3731,123250,18625,24-Mar-2025
FUTSTK,BSOFT,27-Mar-2025,0,,410.8,416.4,403.65,411.4,411.4,4311,17703.2705,9040000,-1610000,24-Mar-2025
FUTSTK,BSOFT,24-Apr-2025,0,,413.9,419.05,406.85,414.15,414.15,3764,15552.009,4428000,1673000,24-Mar-2025
FUTSTK,BSOFT,29-May-2025,0,,414.95,421.35,410.25,416.95,416.95,123,511.9405,577000,26000,24-Mar-2025
FUTSTK,CAMS,27-Mar-2025,0,,3833.85,3876.6,3782.3,3808.45,3808.45,5386,25823.6322,927375,-370750,24-Mar-2025
FUTSTK,CAMS,24-Apr-2025,0,,3801.45,3831.35,3727.9,3764.45,3764.45,4926,23303.2997,769875,80125,24-Mar-2025
FUTSTK,CAMS,29-May-2025,0,,3774.75,3790,3707.05,3740.8,3740.8,76,356.9742,23375,5750,24-Mar-2025
FUTSTK,CANBK,27-Mar-2025,0,,88.67,91.5,88.49,91.2,91.2,12769,77905.906,146515500,-50874750,24-Mar-2025
FUTSTK,CANBK,24-Apr-2025,0,,89.22,92.11,89.15,91.85,91.85,12154,74693.1341,119002500,45636750,24-Mar-2025
FUTSTK,CANBK,29-May-2025,0,,89.9,92.62,89.72,92.44,92.44,274,1691.4589,2868750,526500,24-Mar-2025
FUTSTK,CDSL,27-Mar-2025,0,,1228.75,1246.4,1223.75,1233.45,1233.45,17619,76233.7601,4746000,-3453450,24-Mar-2025
FUTSTK,CDSL,24-Apr-2025,0,,1220,1230,1208.05,1218.85,1218.85,16864,72062.0754,5839750,1300600,24-Mar-2025
FUTSTK,CDSL,29-May-2025,0,,1214.55,1224.35,1201.55,1213.65,1213.65,883,3751.5609,640850,71400,24-Mar-2025
FUTSTK,CESC,27-Mar-2025,0,,151.52,154.6,151.52,153.48,153.48,3750,16788.8194,18804825,-7403175,24-Mar-2025
FUTSTK,CESC,24-Apr-2025,0,,152.4,155.57,152.39,154.57,154.57,3047,13735.1583,8570250,6794775,24-Mar-2025
FUTSTK,CESC,29-May-2025,0,,154.94,156,154.05,155.69,155.67,32,144.8627,137475,23400,24-Mar-2025
FUTSTK,CGPOWER,27-Mar-2025,0,,644.35,652.15,632.55,634.55,634.55,3894,18117.4038,5571625,-1744350,24-Mar-2025
FUTSTK,CGPOWER,24-Apr-2025,0,,650,656.5,636.6,638.5,638.5,4870,22776.6859,3675025,2384525,24-Mar-2025
FUTSTK,CGPOWER,29-May-2025,0,,656.7,656.7,642,642,642,39,183.6661,50025,12325,24-Mar-2025
FUTSTK,CHAMBLFERT,27-Mar-2025,0,,603.8,620.45,593.85,617.7,617.7,2961,34321.9857,5603100,-1960800,24-Mar-2025
FUTSTK,CHAMBLFERT,24-Apr-2025,0,,595,616.75,587.05,613.85,613.85,2653,30513.7834,4516300,1495300,24-Mar-2025
FUTSTK,CHAMBLFERT,29-May-2025,0,,587,611.55,582.8,609.25,609.25,56,639.4507,115900,47500,24-Mar-2025
FUTSTK,CHOLAFIN,27-Mar-2025,0,,1557.9,1579.5,1521.4,1531.95,1531.95,10685,103687.2956,8089375,-3436250,24-Mar-2025
FUTSTK,CHOLAFIN,24-Apr-2025,0,,1547.85,1574.55,1525.1,1534.7,1534.7,9219,89371.3272,5998125,2690625,24-Mar-2025
FUTSTK,CHOLAFIN,29-May-2025,0,,1557.65,1567.7,1530,1533.2,1533.2,24,232.3031,43125,4375,24-Mar-2025
FUTSTK,CIPLA,27-Mar-2025,0,,1523.95,1536.65,1516.65,1524.3,1524.3,11110,55148.2992,7537400,-3118375,24-Mar-2025
FUTSTK,CIPLA,24-Apr-2025,0,,1537.7,1546.9,1526.6,1535.55,1535.55,10951,54740.4411,4056325,3091075,24-Mar-2025
FUTSTK,CIPLA,29-May-2025,0,,1541.55,1555.55,1537.5,1545.25,1545.25,32,160.8414,18850,3250,24-Mar-2025
FUTSTK,COALINDIA,27-Mar-2025,0,,407.85,411.2,405.65,406.1,406.1,14707,62897.6969,34927200,-11701200,24-Mar-2025
FUTSTK,COALINDIA,24-Apr-2025,0,,410,414.15,408.45,408.85,408.85,14255,61370.4163,20418300,11894400,24-Mar-2025
FUTSTK,COALINDIA,29-May-2025,0,,414.45,416.25,411.1,411.6,411.6,297,1287.5105,1170750,175350,24-Mar-2025
FUTSTK,COFORGE,27-Mar-2025,0,,7721.3,7884.1,7634.45,7783.3,7783.3,16487,96179.3485,1832925,-723675,24-Mar-2025
FUTSTK,COFORGE,24-Apr-2025,0,,7780.65,7933.85,7686,7835.95,7835.95,15209,89312.0676,1050600,823650,24-Mar-2025
FUTSTK,COFORGE,29-May-2025,0,,7804.2,7948,7720,7850,7850,71,416.5016,11700,2025,24-Mar-2025
FUTSTK,COLPAL,27-Mar-2025,0,,2415.9,2440.9,2395,2426.35,2426.35,10135,42985.0559,2996175,-1294125,24-Mar-2025
FUTSTK,COLPAL,24-Apr-2025,0,,2426.9,2457.25,2411.45,2442.55,2442.55,11176,47703.7288,2031925,1520750,24-Mar-2025
FUTSTK,COLPAL,29-May-2025,0,,2416.75,2452.75,2409.1,2436.2,2436.2,132,562.4453,36575,7525,24-Mar-2025
FUTSTK,CONCOR,27-Mar-2025,0,,695.25,719.75,694.25,716.3,716.3,5759,40815.9155,10202000,-2550000,24-Mar-2025
FUTSTK,CONCOR,24-Apr-2025,0,,700.05,724.9,699.2,721.25,721.25,5699,40690.428,6094000,2715000,24-Mar-2025
FUTSTK,CONCOR,29-May-2025,0,,706.1,729.75,703,725.9,725.9,182,1305.8125,238000,51000,24-Mar-2025
FUTSTK,CROMPTON,27-Mar-2025,0,,365.65,365.65,356.2,361.3,361.3,9389,60859.6587,15458400,-14313600,24-Mar-2025
FUTSTK,CROMPTON,24-Apr-2025,0,,367.45,367.55,358.65,364.15,364.15,9140,59689.5264,16281000,14781600,24-Mar-2025
FUTSTK,CROMPTON,29-May-2025,0,,369.3,369.3,361.1,365.5,366.5,19,124.29,66600,18000,24-Mar-2025
FUTSTK,CUMMINSIND,27-Mar-2025,0,,2922.65,3073.55,2922.65,3053.85,3053.85,9826,44895.9159,1945350,-843600,24-Mar-2025
FUTSTK,CUMMINSIND,24-Apr-2025,0,,2980,3094.65,2977.8,3075.15,3075.15,8115,37358.7881,1185150,734550,24-Mar-2025
FUTSTK,CUMMINSIND,29-May-2025,0,,3030,3115.25,3030,3094.5,3094.5,59,272.3741,9000,-1950,24-Mar-2025
FUTSTK,CYIENT,27-Mar-2025,0,,1311.6,1341.95,1311.6,1323.35,1323.35,4275,17003.3552,2010300,-714600,24-Mar-2025
FUTSTK,CYIENT,24-Apr-2025,0,,1331.3,1347.8,1322.7,1332.3,1332.3,3929,15733.5047,1234200,778800,24-Mar-2025
FUTSTK,CYIENT,29-May-2025,0,,1345.8,1345.9,1330,1338.4,1338.4,20,80.3292,11100,1800,24-Mar-2025
FUTSTK,DABUR,27-Mar-2025,0,,507.1,508.9,502.9,506.7,506.7,5065,32018.75,10850000,-3752500,24-Mar-2025
FUTSTK,DABUR,24-Apr-2025,0,,510.1,512.6,506.3,510.1,510.1,4708,29956.8094,6265000,4042500,24-Mar-2025
FUTSTK,DABUR,29-May-2025,0,,513.45,514.9,509.95,513.8,513.8,136,870.9288,241250,75000,24-Mar-2025
FUTSTK,DALBHARAT,27-Mar-2025,0,,1760.85,1761.65,1736.85,1749.6,1749.6,3180,15290.5501,1940125,-488125,24-Mar-2025
FUTSTK,DALBHARAT,24-Apr-2025,0,,1760.85,1766,1736,1745.2,1745.2,2592,12448.8583,812350,412225,24-Mar-2025
FUTSTK,DALBHARAT,29-May-2025,0,,1749.15,1752,1742.85,1749.05,1765.35,13,62.5332,11550,2475,24-Mar-2025
FUTSTK,DEEPAKNTR,27-Mar-2025,0,,2059.05,2102.05,2054.5,2090.3,2090.3,1999,12497.1216,1021500,-301800,24-Mar-2025
FUTSTK,DEEPAKNTR,24-Apr-2025,0,,2066.7,2106,2056.75,2092.25,2092.25,1734,10852.3206,547200,189600,24-Mar-2025
FUTSTK,DEEPAKNTR,29-May-2025,0,,2076.9,2107.05,2068.05,2107.05,2115.9,45,282.6543,26700,6300,24-Mar-2025
FUTSTK,DELHIVERY,27-Mar-2025,0,,265.92,268.66,259.35,259.9,259.9,2508,10069.3734,5767550,-972950,24-Mar-2025
FUTSTK,DELHIVERY,24-Apr-2025,0,,267.12,267.73,260.11,260.53,260.55,2384,9579.0894,3577650,1607350,24-Mar-2025
FUTSTK,DELHIVERY,29-May-2025,0,,263.97,264.23,260,260.01,260,42,168.2046,225700,50325,24-Mar-2025
FUTSTK,DIVISLAB,27-Mar-2025,0,,5806.15,5936.95,5787,5914.15,5914.15,7393,43351.2747,1545100,-534000,24-Mar-2025
FUTSTK,DIVISLAB,24-Apr-2025,0,,5841.3,5976.75,5821.9,5954.1,5954.1,6930,40920.2981,745500,528700,24-Mar-2025
FUTSTK,DIVISLAB,29-May-2025,0,,5886,5994,5886,5992,5992,21,124.9331,6700,600,24-Mar-2025
