FUTSTK,CONCOR,27-Mar-2025,0,,681.7,695,677,691.35,691.35,4930,33919.0985,12752000,-1217000,21-Mar-2025
FUTSTK,CONCOR,24-Apr-2025,0,,683,699.5,681.9,696.45,696.45,2413,16705.163,3379000,972000,21-Mar-2025
FUTSTK,CONCOR,29-May-2025,0,,686.5,703.5,686.5,702.3,702.3,102,711.321,187000,29000,21-Mar-2025
FUTSTK,CROMPTON,27-Mar-2025,0,,359.95,366.05,356.6,362.8,362.8,1550,10130.9652,29772000,-829800,21-Mar-2025
FUTSTK,CROMPTON,24-Apr-2025,0,,359.5,368.1,359.5,365.4,365.4,680,4477.9977,1499400,702000,21-Mar-2025
FUTSTK,CROMPTON,29-May-2025,0,,365.6,370,365.6,367.5,367.5,16,106.0092,48600,9000,21-Mar-2025
FUTSTK,CUMMINSIND,27-Mar-2025,0,,3034.85,3034.85,2929.55,2943.35,2943.35,6063,27015.7911,2788950,-224850,21-Mar-2025
FUTSTK,CUMMINSIND,24-Apr-2025,0,,3007.1,3051.95,2946.9,2962.45,2962.45,3466,15539.6517,450600,318450,21-Mar-2025
FUTSTK,CUMMINSIND,29-May-2025,0,,3042.25,3067.1,2970,2981.2,2981.2,50,225.2051,10950,3900,21-Mar-2025
FUTSTK,CYIENT,27-Mar-2025,0,,1274.2,1349.8,1274.2,1320.3,1320.3,4376,17388.3887,2724900,17700,21-Mar-2025
FUTSTK,CYIENT,24-Apr-2025,0,,1294.9,1356.5,1285.75,1325.95,1325.95,1882,7502.8893,455400,195900,21-Mar-2025
FUTSTK,CYIENT,29-May-2025,0,,1294.5,1363.9,1294.5,1328,1333.05,34,136.7783,9300,3600,21-Mar-2025
FUTSTK,DABUR,27-Mar-2025,0,,500,507.4,498.65,506.6,506.6,2803,17706.3325,14602500,-721250,21-Mar-2025
FUTSTK,DABUR,24-Apr-2025,0,,502.75,511,502.75,510.3,510.3,1163,7395.1144,2222500,347500,21-Mar-2025
FUTSTK,DABUR,29-May-2025,0,,509.4,513.7,509,513.25,513.25,130,831.0831,166250,-57500,21-Mar-2025
FUTSTK,DALBHARAT,27-Mar-2025,0,,1697.1,1764.95,1683,1754.35,1754.35,3347,15937.7083,2428250,46200,21-Mar-2025
FUTSTK,DALBHARAT,24-Apr-2025,0,,1695,1765,1689,1757.3,1757.3,913,4352.8218,400125,64350,21-Mar-2025
FUTSTK,DALBHARAT,29-May-2025,0,,1710,1763,1710,1754.45,1754.45,14,66.7605,9075,825,21-Mar-2025
FUTSTK,DEEPAKNTR,27-Mar-2025,0,,2023.9,2059.65,2012,2048.75,2048.75,1365,8345.0571,1323300,25500,21-Mar-2025
FUTSTK,DEEPAKNTR,24-Apr-2025,0,,2025,2061.2,2015.1,2051.95,2051.95,627,3838.8839,357600,75000,21-Mar-2025
FUTSTK,DEEPAKNTR,29-May-2025,0,,2028,2059,2028,2055.9,2055.9,24,147.7889,20400,-1200,21-Mar-2025
FUTSTK,DELHIVERY,27-Mar-2025,0,,260.79,265.98,257.68,263.49,263.5,2381,9550.6597,6740500,-398025,21-Mar-2025
FUTSTK,DELHIVERY,24-Apr-2025,0,,256.54,265.34,256.54,263.34,263.35,1120,4486.1335,1970300,324825,21-Mar-2025
FUTSTK,DELHIVERY,29-May-2025,0,,258.85,263.69,258.85,261,261,54,215.6082,175375,57950,21-Mar-2025
FUTSTK,DIVISLAB,27-Mar-2025,0,,5858.7,5864,5752,5806.15,5806.15,3603,20952.671,2079100,-96300,21-Mar-2025
FUTSTK,DIVISLAB,24-Apr-2025,0,,5869.25,5899.9,5789,5841.3,5841.3,1801,10533.3419,216800,103400,21-Mar-2025
FUTSTK,DIVISLAB,29-May-2025,0,,5910,5919.85,5828,5828,5869.05,17,100.0797,6100,0,21-Mar-2025
FUTSTK,DIXON,27-Mar-2025,0,,13891.05,14148.1,13860,14055,14055,7001,49190.8924,1056650,-52300,21-Mar-2025
FUTSTK,DIXON,24-Apr-2025,0,,13955.65,14213.35,13921.45,14100.7,14100.7,3491,24631.7834,158750,79300,21-Mar-2025
FUTSTK,DIXON,29-May-2025,0,,14038.85,14210,14038.85,14143.95,14230.55,37,262.3524,9550,750,21-Mar-2025
