INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,MARICO,30-Jun-2026,690,PE,0,0,0,13.05,5.2,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,700,CE,0,0,0,64.4,77.5,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,700,PE,0,0,0,15.9,6.85,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,710,CE,0,0,0,57.8,69.65,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,710,PE,0,0,0,19.15,8.85,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,720,CE,0,0,0,51.65,62.2,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,720,PE,0,0,0,22.85,11.25,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,730,CE,0,0,0,45.95,55.2,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,730,PE,0,0,0,26.95,14.1,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,740,CE,0,0,0,40.65,48.65,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,740,PE,0,0,0,31.45,17.45,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,750,CE,0,0,0,35.8,42.6,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,750,PE,0,0,0,36.45,21.25,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,760,CE,0,0,0,31.4,37,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,760,PE,0,0,0,41.8,25.55,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,770,CE,0,0,0,27.35,31.95,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,770,PE,0,0,0,47.6,30.35,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,780,CE,0,0,0,23.75,27.4,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,780,PE,0,0,0,53.8,35.65,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,790,CE,0,0,0,20.5,23.3,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,790,PE,0,0,0,60.4,41.45,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,800,CE,0,0,0,17.6,19.7,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,800,PE,0,0,0,67.3,47.7,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,820,CE,0,0,0,12.85,13.75,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,820,PE,0,0,0,82.2,61.5,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,840,CE,0,0,0,9.15,9.35,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,840,PE,0,0,0,98.15,76.8,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,860,CE,0,0,0,6.45,6.15,0,0,0,0,02-APR-2026,
OPTSTK,MARICO,30-Jun-2026,860,PE,0,0,0,115.1,93.35,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,10000,CE,0,0,0,2523.05,2670.3,0,0,450,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,10000,PE,26.75,39.8,19.25,22.8,22.8,1034,5185.068,39300,12000,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,10200,CE,0,0,0,2380.1,2471.1,0,0,400,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,10400,CE,0,0,0,2159.15,2272,0,0,350,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,10600,CE,1879,2102.25,1812.9,2090.85,2090.85,50,315.4807,2500,2200,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,10600,PE,56.5,74.95,38.85,42.85,42.85,498,2654.0293,16750,400,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,10800,CE,0,0,0,1692.8,1874.5,0,0,6450,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,10800,PE,86,89.95,47.45,52.75,52.75,163,885.7289,5000,4300,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11000,CE,0,0,0,1646.35,1676.85,0,0,250,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11000,PE,95,114.85,61.95,68.05,68.05,2258,12522.2756,47250,8150,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11200,CE,0,0,0,1364,1481.05,0,0,200,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11200,PE,125,142.85,78.5,85.9,85.9,146,825.6342,1950,1800,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11300,CE,0,0,0,3678.2,1384.25,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11300,PE,0,0,0,0.85,8.85,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11400,CE,0,0,0,1241,1288.55,0,0,150,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11400,PE,0,0,0,6,12.75,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11500,CE,1080,1080,1041.25,1050,1194.15,3,18.8356,2800,50,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11500,PE,194.95,204.35,110.65,122.05,122.05,2730,15911.3841,55150,-19300,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11600,CE,0,0,0,1100.7,1101.45,0,0,50,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11600,PE,0,0,0,5.1,24.9,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11700,CE,0,0,0,3362.8,1010.8,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11700,PE,0,0,0,3.1,33.85,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11800,CE,0,0,0,878.55,922.6,0,0,850,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11800,PE,249.95,277.8,156.35,169.45,169.45,648,3896.4558,64200,1000,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11900,CE,0,0,0,769.5,837.3,0,0,1900,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,11900,PE,258.8,258.8,176.6,189.35,189.35,41,247.9587,900,900,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12000,CE,706.7,875.05,650,865.45,865.45,315,2009.6528,16650,4850,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12000,PE,304.95,340.7,191.7,209.35,209.35,3529,21656.7564,93750,24400,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12100,CE,0,0,0,730,676.9,0,0,400,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12100,PE,334.85,366.45,218.45,235.15,235.15,279,1728.817,5950,2950,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12200,CE,550,725.95,521,707.75,707.75,103,659.3124,2100,-500,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12200,PE,400,413.85,240.25,259.45,259.45,1013,6355.2474,21600,3900,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12300,CE,514.2,659.25,460.45,640.5,640.5,1011,6486.5994,8800,3750,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12300,PE,407.15,463.85,270.05,289.8,289.8,3231,20490.2564,26500,12250,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12400,CE,432.75,593.95,406.5,572.2,572.2,1558,10034.8693,22300,2250,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12400,PE,469.95,505.85,298.45,322.85,322.85,1730,11080.8592,23400,9400,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12500,CE,402.25,533.6,339.1,510.25,510.25,2737,17709.9559,60350,-1000,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12500,PE,499.95,558.6,329.95,359.65,359.65,1940,12535.7859,55400,4450,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12600,CE,300,472,300,451.5,451.5,2055,13372.1606,27100,-3500,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12600,PE,607.3,607.35,375.55,399.7,399.7,1202,7827.9367,25750,11900,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12700,CE,296.85,417.35,270,394.8,394.8,2495,16311.431,84050,10850,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12700,PE,658.15,658.15,415.2,438.05,438.05,755,4968.0482,17900,7000,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12800,CE,245.05,365,236,344.5,344.5,1379,9041.011,24150,6800,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12800,PE,693,734.6,464.1,490.5,490.5,553,3684.9658,21650,6950,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12900,CE,228.55,316,198.9,296.3,296.3,3687,24260.1769,104950,93300,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,12900,PE,534.55,552.8,530.3,537.15,537.15,35,235.1501,3350,200,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13000,CE,200.05,274.9,169,254.85,254.85,6041,39912.0896,103500,21550,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13000,PE,732,867.55,571.85,598.55,598.55,147,1006.8247,25950,-250,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13100,CE,177.55,234.25,142.75,217.45,217.45,659,4380.7488,10200,3450,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13100,PE,0,0,0,853.9,567.95,0,0,700,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13200,CE,140,201.65,114.8,184.55,184.55,1042,6961.7837,15750,700,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13200,PE,977.45,997.05,704.5,726.55,726.55,32,223.6471,1800,650,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13300,CE,140,170.4,102,156.95,156.95,677,4550.2243,11250,7200,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13300,PE,780,835,779.75,805.65,805.65,16,112.8433,900,250,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13400,CE,130,144.3,84.55,131.55,131.55,655,4426.0328,21800,100,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13400,PE,1123.4,1123.4,847.25,867.25,867.25,15,107.4172,2550,350,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13500,CE,84.55,123,70.7,110.65,110.65,3593,24431.9135,66050,7600,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13500,PE,965.05,974.95,923.15,952.65,952.65,8,57.7975,5550,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13600,CE,104.65,104.65,59.95,92.85,92.85,703,4809.8213,9400,1350,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13600,PE,0,0,0,1160,967.5,0,0,700,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13700,CE,75,87,50.1,77.3,77.3,371,2554.0288,8700,-300,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13700,PE,0,0,0,137.85,1056.1,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13800,CE,59.95,73,42,64.3,64.3,729,5051.5224,13750,-2250,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13800,PE,0,0,0,1490,1146.75,0,0,300,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13900,CE,53.35,55.05,51.75,53.75,53.75,22,153.4909,750,-50,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,13900,PE,0,0,0,1563.25,1239.15,0,0,700,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14000,CE,40.05,52.7,29.65,45.9,45.9,4048,28420.1695,116000,3100,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14000,PE,1605.55,1637.7,1353.05,1377.4,1377.4,17,131.4549,14300,50,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14100,CE,38,42.35,25.45,38.65,38.65,125,883.3691,6500,100,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14100,PE,0,0,0,1470.85,1428.05,0,0,250,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14200,CE,20,36.3,19.45,32.1,32.1,82,583.2545,2650,450,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14200,PE,0,0,0,1610,1524.15,0,0,350,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14300,CE,44.75,44.75,20,27.7,27.7,96,687.6571,6000,1700,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14300,PE,0,0,0,1800,1621,0,0,50,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14400,CE,26,26.1,20,25.9,6,7,50.4848,3900,100,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14400,PE,0,0,0,1820,1718.5,0,0,100,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14500,CE,17.35,22.85,13.1,19.55,19.55,948,6881.4595,53000,2650,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14500,PE,0,0,0,2120,1816.55,0,0,11700,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14600,CE,19.85,19.85,12.55,12.65,3.25,6,43.8523,1550,200,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14600,PE,2118.7,2123.05,2118.7,2123.05,1914.95,2,16.7209,100,-50,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14700,CE,13.7,17.3,13.65,17.3,17.3,26,191.3097,1200,1000,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14700,PE,0,0,0,2296,2013.65,0,0,400,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14800,CE,20.95,20.95,9.15,14.5,1.7,16,118.5042,800,250,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14800,PE,2316,2316,2316,2316,2112.6,1,8.558,250,-50,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14900,CE,12.7,12.95,8.15,11.6,11.6,128,954.3165,1000,100,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,14900,PE,0,0,0,2501,2211.75,0,0,200,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15000,CE,10.05,11.85,7.85,10.3,10.3,1619,12150.5337,83850,-3650,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15000,PE,2570,2683.85,2472.95,2510.55,2311,101,890.1412,13750,-200,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15100,CE,0,0,0,19.6,0.6,0,0,450,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15200,CE,5,8.05,5,7.95,0.4,26,197.7009,1750,-300,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15200,PE,0,0,0,2700,2509.8,0,0,100,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15300,CE,0,0,0,8.9,0.3,0,0,950,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15400,CE,0,0,0,157.4,0.2,0,0,50,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15500,CE,3.05,6.6,3.05,6.6,6.6,7,54.27,2150,150,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15500,PE,0,0,0,3104.7,2808.35,0,0,350,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15600,CE,0,0,0,7.25,0.1,0,0,1650,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15600,PE,0,0,0,3150,2907.9,0,0,100,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15700,CE,0,0,0,15,0.05,0,0,850,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15800,CE,0,0,0,121,0.05,0,0,250,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15800,PE,0,0,0,3265,3107.05,0,0,50,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,15900,CE,0,0,0,17,0.05,0,0,200,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,16000,CE,5.35,5.35,3.5,4.45,4.45,434,3472.945,34200,-950,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,16000,PE,0,0,0,3627.8,3306.25,0,0,1600,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,16100,PE,0,0,0,3650,3405.85,0,0,50,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,16200,PE,0,0,0,3600,3505.45,0,0,100,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,16600,PE,0,0,0,4090,3903.9,0,0,150,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,17000,CE,0,0,0,7,0.05,0,0,300,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,17000,PE,0,0,0,4510,4302.35,0,0,2000,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,17200,PE,0,0,0,4700,4501.55,0,0,100,0,02-APR-2026,
OPTSTK,MARUTI,28-Apr-2026,17600,CE,11.45,11.45,1.5,1.8,1.8,43,378.443,2350,1750,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,10800,CE,0,0,0,4305.35,1931.7,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,10800,PE,0,0,0,1.5,12.95,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11000,CE,0,0,0,3562.8,1742.15,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11000,PE,0,0,0,5,21.8,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11200,CE,0,0,0,3914.3,1557.1,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11200,PE,0,0,0,3.85,35.15,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11300,CE,0,0,0,1260.7,1466.75,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11300,PE,0,0,0,129.7,44,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11400,CE,0,0,0,3719.65,1378.1,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11400,PE,0,0,0,5.95,54.5,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11500,CE,0,0,0,1107.4,1291.3,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11500,PE,0,0,0,174.2,66.9,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11600,CE,0,0,0,3525.95,1206.65,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11600,PE,0,0,0,8.95,81.45,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11700,CE,0,0,0,964,1124.3,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11700,PE,0,0,0,228.6,98.25,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11800,CE,0,0,0,3333.5,1044.45,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11800,PE,0,0,0,13.15,117.65,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11900,CE,0,0,0,831.7,967.35,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,11900,PE,0,0,0,294.1,139.7,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12000,CE,0,0,0,3142.55,893.1,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12000,PE,0,0,0,18.95,164.65,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12100,CE,0,0,0,710.9,821.9,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12100,PE,0,0,0,371.1,192.65,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12200,CE,0,0,0,2953.65,753.9,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12200,PE,0,0,0,26.75,223.85,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12300,CE,0,0,0,601.9,689.25,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12300,PE,0,0,0,459.85,258.35,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12400,CE,0,0,0,2767.25,627.95,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12400,PE,0,0,0,37.05,296.25,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12500,CE,0,0,0,504.65,570.15,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12500,PE,0,0,0,560.4,337.65,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12600,CE,0,0,0,2583.85,515.85,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12600,PE,0,0,0,50.35,382.5,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12700,CE,0,0,0,419.05,465.05,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12700,PE,0,0,0,672.55,430.9,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12800,CE,0,0,0,2404,417.75,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12800,PE,0,0,0,67.25,482.8,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12900,CE,0,0,0,344.6,373.9,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,12900,PE,0,0,0,795.9,538.15,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13000,CE,0,0,0,2228.4,333.45,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13000,PE,0,0,0,88.3,596.9,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13100,CE,0,0,0,280.6,296.3,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13100,PE,0,0,0,929.7,658.9,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13200,CE,0,0,0,2057.6,262.3,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13200,PE,0,0,0,114.2,724.1,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13300,CE,0,0,0,226.85,231.35,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13300,PE,0,0,0,1073.75,792.35,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13400,CE,0,0,0,1892.2,203.3,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13400,PE,0,0,0,145.55,863.5,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13500,CE,0,0,0,181,178,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13500,PE,0,0,0,1225.7,937.4,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13600,CE,0,0,0,1732.9,155.25,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13600,PE,0,0,0,182.95,1013.85,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13700,CE,0,0,0,143.3,134.95,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13700,PE,0,0,0,1385.75,1092.75,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13800,CE,0,0,0,1580.2,116.85,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,13800,PE,0,0,0,226.95,1173.8,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,14000,CE,0,0,0,1435,86.7,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,14000,PE,0,0,0,278.45,1342,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,14200,CE,0,0,0,1296.3,63.35,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,14200,PE,0,0,0,336.45,1517.1,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,14400,CE,0,0,0,1166.25,45.65,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,26-May-2026,14400,PE,0,0,0,403.1,1697.8,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,10400,CE,0,0,0,2155.55,2387.45,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,10400,PE,0,0,0,63.25,17.7,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,10800,CE,0,0,0,1812.65,2014.95,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,10800,PE,0,0,0,113.2,39.9,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,11200,CE,0,0,0,1494.95,1660.85,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,11200,PE,0,0,0,188.3,80.45,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,11400,CE,0,0,0,1347.6,1493.25,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,11400,PE,0,0,0,237.4,110.2,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,11600,CE,0,0,0,1207.5,1333.25,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,11600,PE,0,0,0,293.7,147.55,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,11800,CE,0,0,0,1076.75,1181.85,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,11800,PE,0,0,0,359.4,193.45,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,12000,CE,0,0,0,955,1039.85,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,12000,PE,0,0,0,434.05,248.8,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,12200,CE,0,0,0,842.4,907.95,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,12200,PE,0,0,0,517.85,314.2,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,12400,CE,0,0,0,739.05,786.55,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,12400,PE,0,0,0,610.95,390.15,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,12600,CE,0,0,0,644.8,676,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,12600,PE,0,0,0,713.1,476.95,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,12800,CE,0,0,0,559.55,576.35,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,12800,PE,0,0,0,824.3,574.6,0,0,0,0,02-APR-2026,
OPTSTK,MARUTI,30-Jun-2026,13000,CE,0,0,0,483,487.4,0,0,0,0,02-APR-2026,
