TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-01,2026-04-01,FO,BSE,IDO,866203,,SENSEX,,2026-04-09,2026-04-09,77400.00,CE,SENSEX2640977400CE,176.60,176.60,176.60,176.60,176.60,161.25,73134.32,176.60,420,20,20,1551532.00,1,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866235,,SENSEX,,2026-04-09,2026-04-09,79000.00,CE,SENSEX2640979000CE,61.00,76.95,30.50,32.45,31.85,58.35,73134.32,32.45,39460,34760,135300,10694935483.00,2754,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866242,,SENSEX,,2026-04-09,2026-04-09,83000.00,CE,SENSEX2640983000CE,7.20,8.55,5.55,5.80,5.55,4.80,73134.32,5.80,1740,1740,3100,257320937.00,36,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866292,,SENSEX,,2026-04-09,2026-04-09,74200.00,CE,SENSEX2640974200CE,783.40,1130.05,755.00,794.50,803.30,654.25,73134.32,794.50,2280,1200,7740,581410861.00,309,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866344,,SENSEX,,2026-04-09,2026-04-09,74700.00,PE,SENSEX2640974700PE,2500.00,2500.00,1520.05,1996.90,1996.90,2500.00,73134.32,1996.90,2400,1200,2200,168132819.00,75,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864229,,SENSEX,,2026-04-02,2026-04-02,80000.00,CE,SENSEX2640280000CE,3.95,5.90,0.95,1.15,1.30,3.35,73134.32,1.15,621020,-3440,3729120,298336274512.00,19045,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864238,,SENSEX,,2026-04-02,2026-04-02,90000.00,CE,SENSEX2640290000CE,0.65,0.80,0.30,0.40,0.40,0.70,73134.32,0.40,12340,-3220,24860,2237411546.00,218,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864239,,SENSEX,,2026-04-02,2026-04-02,92300.00,CE,SENSEX2640292300CE,2.60,3.90,0.35,0.65,0.80,0.75,73134.32,0.65,3160,1540,10700,987619392.00,284,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864251,,SENSEX,,2026-04-02,2026-04-02,79300.00,CE,SENSEX2640279300CE,4.90,4.90,0.75,1.10,1.00,4.05,73134.32,1.10,24000,7800,322180,25549497174.00,4047,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864258,,SENSEX,,2026-04-02,2026-04-02,77900.00,CE,SENSEX2640277900CE,12.00,12.00,1.40,1.70,1.80,9.00,73134.32,1.70,134000,4140,1446720,112704310470.00,13451,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864262,,SENSEX,,2026-04-02,2026-04-02,87000.00,CE,SENSEX2640287000CE,1.05,1.05,0.40,0.45,0.40,1.10,73134.32,0.45,12340,6940,45500,3958523532.00,483,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864263,,SENSEX,,2026-04-02,2026-04-02,89300.00,CE,SENSEX2640289300CE,0.55,3.90,0.55,0.70,0.70,1.45,73134.32,0.05,340,-580,1560,139310818.00,9,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864330,,SENSEX,,2026-04-02,2026-04-02,87200.00,CE,SENSEX2640287200CE,0.95,2.95,0.25,0.40,0.35,2.15,73134.32,0.40,1040,320,10580,922585159.00,77,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864466,,SENSEX,,2026-04-02,2026-04-02,81600.00,CE,SENSEX2640281600CE,2.25,2.95,0.85,1.10,1.20,2.35,73134.32,1.10,4360,2100,15440,1259928397.00,345,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864475,,SENSEX,,2026-04-02,2026-04-02,91600.00,CE,SENSEX2640291600CE,0.70,0.90,0.15,0.15,0.15,0.20,73134.32,0.15,140,80,120,10992086.00,6,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864500,,SENSEX,,2026-04-02,2026-04-02,74900.00,CE,SENSEX2640274900CE,125.85,202.30,41.45,66.55,96.35,117.25,73134.32,66.55,188260,70520,18251840,1368922024440.00,334076,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864516,,SENSEX,,2026-04-02,2026-04-02,75500.00,CE,SENSEX2640275500CE,73.20,100.00,20.30,33.55,42.70,70.20,73134.32,33.55,1605020,1018780,47342040,3576622712045.00,479134,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864529,,SENSEX,,2026-04-02,2026-04-02,85500.00,CE,SENSEX2640285500CE,0.90,0.90,0.25,0.50,0.25,1.20,73134.32,0.50,13400,8040,43080,3683367666.00,468,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864649,,SENSEX,,2026-04-02,2026-04-02,81300.00,CE,SENSEX2640281300CE,2.50,2.80,0.75,1.20,1.10,2.90,73134.32,1.20,3920,1320,13260,1078058384.00,257,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864725,,SENSEX,,2026-04-02,2026-04-02,91500.00,CE,SENSEX2640291500CE,0.80,2.95,0.20,0.55,0.35,0.95,73134.32,0.55,9400,9280,15800,1445712198.00,220,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864749,,SENSEX,,2026-04-02,2026-04-02,88500.00,CE,SENSEX2640288500CE,0.35,1.15,0.25,0.30,0.30,1.35,73134.32,0.30,240,-420,2760,244261130.00,81,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864767,,SENSEX,,2026-04-02,2026-04-02,74200.00,PE,SENSEX2640274200PE,1292.65,1313.45,601.70,1162.20,1171.75,2289.55,73134.32,1162.20,39960,80,1377820,103351404587.00,41136,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,865071,,SENSEX,,2026-04-02,2026-04-02,73900.00,CE,SENSEX2640273900CE,354.05,570.00,154.55,213.65,269.90,238.45,73134.32,213.65,374080,295120,27732760,2059499678727.00,688608,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,865079,,SENSEX,,2026-04-02,2026-04-02,73300.00,PE,SENSEX2640273300PE,388.30,659.00,224.65,529.40,545.00,1628.00,73134.32,529.40,167820,154280,31456320,2318929540409.00,769343,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866129,,SENSEX,,2026-04-09,2026-04-09,77000.00,CE,SENSEX2640977000CE,235.05,280.00,121.00,146.80,150.05,165.40,73134.32,146.80,56840,37620,308480,23805327250.00,7453,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866133,,SENSEX,,2026-04-09,2026-04-09,75600.00,CE,SENSEX2640975600CE,505.10,505.10,338.65,369.80,384.45,627.20,73134.32,369.80,500,320,1000,76033940.00,26,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866250,,SENSEX,,2026-04-09,2026-04-09,73300.00,PE,SENSEX2640973300PE,1210.75,1279.10,885.85,1184.20,1167.75,2046.50,73134.32,1184.20,4020,3400,16200,1205540447.00,594,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866257,,SENSEX,,2026-04-09,2026-04-09,76300.00,CE,SENSEX2640976300CE,301.05,314.05,213.65,223.00,229.40,279.60,73134.32,223.00,740,740,1540,117915213.00,47,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866274,,SENSEX,,2026-04-09,2026-04-09,73200.00,CE,SENSEX2640973200CE,1460.00,1658.25,1200.00,1269.15,1295.15,1016.85,73134.32,1269.15,4260,1820,10460,779232117.00,434,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866289,,SENSEX,,2026-04-09,2026-04-09,73500.00,PE,SENSEX2640973500PE,1297.95,1394.60,935.00,1273.15,1259.55,2201.70,73134.32,1273.15,25160,22420,158960,11868701851.00,6305,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866345,,SENSEX,,2026-04-09,2026-04-09,85000.00,CE,SENSEX2640985000CE,4.10,8.05,2.65,3.15,3.25,1.05,73134.32,3.15,6820,6820,11200,952042613.00,287,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866412,,SENSEX,,2026-04-02,2026-04-02,73000.00,CE,SENSEX2640273000CE,990.00,1299.00,486.45,577.60,626.80,427.95,73134.32,577.60,388020,6480,12187240,898166378171.00,280633,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866560,,SENSEX,,2026-04-09,2026-04-09,75700.00,CE,SENSEX2640975700CE,489.85,494.85,320.00,338.10,337.90,350.00,73134.32,338.10,720,560,1240,94370918.00,59,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,867905,,SENSEX,,2026-04-02,2026-04-02,72800.00,PE,SENSEX2640272800PE,531.25,531.25,125.65,307.70,311.00,1257.90,73134.32,307.70,187020,140420,28114880,2053656443881.00,573655,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,862852,,SENSEX,,2026-04-30,2026-04-30,93600.00,CE,SENSEX26APR93600CE,0.00,0.00,0.00,6.00,0.00,6.40,73134.32,6.00,40,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,849141,,SENSEX,,2026-04-30,2026-04-30,83100.00,CE,SENSEX26APR83100CE,0.00,0.00,0.00,242.60,0.00,213.00,73134.32,242.60,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,STF,851179,,AXISBANK,,2026-04-30,2026-04-30,,,AXISBANK26APRFUT,0.00,0.00,0.00,1198.35,0.00,1166.65,1193.10,1198.35,0,0,0,0.00,0,F1,625,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,878939,,SENSEX,,2026-04-09,2026-04-09,70100.00,PE,SENSEX2640970100PE,0.00,0.00,0.00,300.85,0.00,773.60,73134.32,300.85,280,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866327,,SENSEX,,2026-04-09,2026-04-09,76700.00,CE,SENSEX2640976700CE,0.00,0.00,0.00,280.20,0.00,230.10,73134.32,280.20,40,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,849968,,SENSEX,,2026-04-30,2026-04-30,86600.00,CE,SENSEX26APR86600CE,0.00,0.00,0.00,79.90,0.00,73.55,73134.32,79.90,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,879984,,SENSEX,,2026-04-09,2026-04-09,70400.00,CE,SENSEX2640970400CE,0.00,0.00,0.00,3176.75,0.00,2717.35,73134.32,3176.75,40,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866181,,SENSEX,,2026-04-09,2026-04-09,91200.00,CE,SENSEX2640991200CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,849659,,SENSEX,,2026-04-30,2026-04-30,83300.00,CE,SENSEX26APR83300CE,0.00,0.00,0.00,228.45,0.00,201.05,73134.32,228.45,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,850197,,SENSEX,,2026-04-30,2026-04-30,83500.00,CE,SENSEX26APR83500CE,0.00,0.00,0.00,215.10,0.00,189.70,73134.32,215.10,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,854843,,SENSEX,,2026-04-30,2026-04-30,83900.00,CE,SENSEX26APR83900CE,0.00,0.00,0.00,190.40,0.00,168.70,73134.32,190.40,60,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866840,,SENSEX,,2026-04-09,2026-04-09,92200.00,CE,SENSEX2640992200CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866519,,SENSEX,,2026-04-09,2026-04-09,90800.00,CE,SENSEX2640990800CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,60,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,STF,849078,,INFY,,2026-04-30,2026-04-30,,,INFY26APRFUT,0.00,0.00,0.00,1281.30,0.00,1256.45,1275.70,1281.30,1200,0,0,0.00,0,F1,400,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866433,,SENSEX,,2026-04-09,2026-04-09,88700.00,CE,SENSEX2640988700CE,0.00,0.00,0.00,0.05,0.00,19.80,73134.32,0.05,560,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,871560,,SENSEX,,2026-04-16,2026-04-16,82000.00,CE,SENSEX2641682000CE,0.00,0.00,0.00,72.05,0.00,65.45,73134.32,72.05,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,851995,,SENSEX,,2026-04-30,2026-04-30,86500.00,CE,SENSEX26APR86500CE,0.00,0.00,0.00,82.60,0.00,75.90,73134.32,82.60,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866127,,SENSEX,,2026-04-09,2026-04-09,90000.00,CE,SENSEX2640990000CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,854789,,SENSEX,,2026-04-30,2026-04-30,85300.00,CE,SENSEX26APR85300CE,0.00,0.00,0.00,122.50,0.00,110.60,73134.32,122.50,40,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866150,,SENSEX,,2026-04-09,2026-04-09,91900.00,CE,SENSEX2640991900CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,120,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,855785,,SENSEX,,2026-04-30,2026-04-30,81100.00,CE,SENSEX26APR81100CE,0.00,0.00,0.00,431.10,0.00,371.45,73134.32,431.10,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,848672,,SENSEX,,2026-04-30,2026-04-30,81500.00,CE,SENSEX26APR81500CE,0.00,0.00,0.00,385.65,0.00,333.40,73134.32,385.65,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,886067,,SENSEX,,2026-04-16,2026-04-16,65100.00,PE,SENSEX2641665100PE,0.00,0.00,0.00,49.40,0.00,138.00,73134.32,49.40,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,869728,,SENSEX,,2026-04-16,2026-04-16,80700.00,CE,SENSEX2641680700CE,0.00,0.00,0.00,131.75,0.00,115.00,73134.32,131.75,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,859323,,SENSEX,,2026-06-25,2026-06-25,76000.00,PE,SENSEX26JUN76000PE,0.00,0.00,0.00,5431.00,0.00,6267.90,73134.32,5431.00,0,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,851002,,SENSEX,,2026-04-30,2026-04-30,82400.00,CE,SENSEX26APR82400CE,0.00,0.00,0.00,298.15,0.00,259.90,73134.32,298.15,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866542,,SENSEX,,2026-04-09,2026-04-09,88400.00,CE,SENSEX2640988400CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,884249,,SENSEX,,2026-04-16,2026-04-16,66900.00,CE,SENSEX2641666900CE,0.00,0.00,0.00,6528.15,0.00,5553.25,73134.32,6528.15,0,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,880485,,SENSEX,,2026-04-09,2026-04-09,70600.00,PE,SENSEX2640970600PE,0.00,0.00,0.00,399.80,0.00,957.20,73134.32,399.80,880,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,867172,,SENSEX,,2026-04-09,2026-04-09,92500.00,CE,SENSEX2640992500CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,854838,,SENSEX,,2026-04-30,2026-04-30,81600.00,CE,SENSEX26APR81600CE,0.00,0.00,0.00,374.95,0.00,324.40,73134.32,374.95,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,878161,,SENSEX,,2026-04-09,2026-04-09,70800.00,PE,SENSEX2640970800PE,0.00,0.00,0.00,445.65,0.00,1019.05,73134.32,445.65,1220,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866431,,SENSEX,,2026-04-09,2026-04-09,84100.00,CE,SENSEX2640984100CE,0.00,0.00,0.00,1.30,0.00,15.15,73134.32,1.30,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,854732,,SENSEX,,2026-04-30,2026-04-30,80000.00,PE,SENSEX26APR80000PE,0.00,0.00,0.00,7097.05,0.00,8175.70,73134.32,7097.05,100,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,863843,,SENSEX,,2026-04-02,2026-04-02,76900.00,PE,SENSEX2640276900PE,0.00,0.00,0.00,3754.45,0.00,4926.10,73134.32,3754.45,6580,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866216,,SENSEX,,2026-04-09,2026-04-09,91400.00,CE,SENSEX2640991400CE,0.00,0.00,0.00,0.05,0.00,2.95,73134.32,0.05,140,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,852986,,SENSEX,,2026-04-30,2026-04-30,82300.00,CE,SENSEX26APR82300CE,0.00,0.00,0.00,306.95,0.00,267.30,73134.32,306.95,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,883594,,SENSEX,,2026-04-16,2026-04-16,67900.00,CE,SENSEX2641667900CE,0.00,0.00,0.00,5626.85,0.00,4727.35,73134.32,5626.85,0,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866145,,SENSEX,,2026-04-09,2026-04-09,91000.00,CE,SENSEX2640991000CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866302,,SENSEX,,2026-04-09,2026-04-09,88800.00,CE,SENSEX2640988800CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,120,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866563,,SENSEX,,2026-04-09,2026-04-09,89400.00,CE,SENSEX2640989400CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,140,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866142,,SENSEX,,2026-04-09,2026-04-09,87900.00,CE,SENSEX2640987900CE,0.00,0.00,0.00,0.05,0.00,6.30,73134.32,0.05,100,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,STF,871223,,ALKEM,,2026-05-27,2026-05-27,,,ALKEM26MAYFUT,0.00,0.00,0.00,5288.95,0.00,5345.50,5244.50,5288.90,0,0,0,0.00,0,F1,125,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866248,,SENSEX,,2026-04-09,2026-04-09,79300.00,PE,SENSEX2640979300PE,0.00,0.00,0.00,6128.40,0.00,7288.90,73134.32,6128.40,100,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,STO,854472,,AUBANK,,2026-04-30,2026-04-30,1010.00,CE,AUBANK26APR1010CE,0.00,0.00,0.00,1.95,0.00,0.80,874.90,1.95,0,0,0,0.00,0,F1,1000,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,880397,,SENSEX,,2026-04-09,2026-04-09,69700.00,PE,SENSEX2640969700PE,0.00,0.00,0.00,236.35,0.00,663.55,73134.32,236.35,280,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866408,,SENSEX,,2026-04-09,2026-04-09,90200.00,CE,SENSEX2640990200CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,140,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,854031,,SENSEX,,2026-04-30,2026-04-30,82700.00,CE,SENSEX26APR82700CE,0.00,0.00,0.00,273.10,0.00,238.80,73134.32,273.10,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,853513,,SENSEX,,2026-04-30,2026-04-30,82500.00,CE,SENSEX26APR82500CE,0.00,0.00,0.00,289.60,0.00,252.70,73134.32,289.60,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,884891,,SENSEX,,2026-04-16,2026-04-16,66900.00,PE,SENSEX2641666900PE,0.00,0.00,0.00,142.80,0.00,334.55,73134.32,142.80,0,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,852989,,SENSEX,,2026-04-30,2026-04-30,84600.00,CE,SENSEX26APR84600CE,0.00,0.00,0.00,153.15,0.00,136.90,73134.32,153.15,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864396,,SENSEX,,2026-04-02,2026-04-02,87400.00,CE,SENSEX2640287400CE,0.00,0.00,0.00,0.05,0.00,2.50,73134.32,0.05,220,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,879779,,SENSEX,,2026-04-09,2026-04-09,70000.00,CE,SENSEX2640970000CE,0.00,0.00,0.00,3502.20,0.00,2743.25,73134.32,3502.20,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,883197,,BANKEX,,2026-04-30,2026-04-30,55000.00,PE,BANKEX26APR55000PE,0.00,0.00,0.00,631.65,0.00,1085.00,57883.10,631.65,30,0,0,0.00,0,F1,30,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,867316,,SENSEX,,2026-04-09,2026-04-09,92600.00,CE,SENSEX2640992600CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866440,,SENSEX,,2026-04-09,2026-04-09,90400.00,CE,SENSEX2640990400CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,850940,,SENSEX,,2026-04-30,2026-04-30,86100.00,CE,SENSEX26APR86100CE,0.00,0.00,0.00,94.35,0.00,86.20,73134.32,94.35,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,855405,,SENSEX,,2026-04-30,2026-04-30,79500.00,PE,SENSEX26APR79500PE,0.00,0.00,0.00,6680.10,0.00,7745.50,73134.32,6680.10,80,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,853914,,SENSEX,,2026-04-30,2026-04-30,77500.00,PE,SENSEX26APR77500PE,0.00,0.00,0.00,5110.25,0.00,6106.60,73134.32,5110.25,160,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866317,,SENSEX,,2026-04-09,2026-04-09,91100.00,CE,SENSEX2640991100CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,850691,,SENSEX,,2026-04-30,2026-04-30,81400.00,CE,SENSEX26APR81400CE,0.00,0.00,0.00,396.60,0.00,342.60,73134.32,396.60,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,879212,,SENSEX,,2026-04-09,2026-04-09,69800.00,PE,SENSEX2640969800PE,0.00,0.00,0.00,251.35,0.00,658.70,73134.32,251.35,180,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,STF,851773,,AMBER,,2026-04-30,2026-04-30,,,AMBER26APRFUT,0.00,0.00,0.00,6608.30,0.00,6579.65,6579.50,6607.85,0,0,0,0.00,0,F1,100,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,864560,,SENSEX,,2026-04-02,2026-04-02,83500.00,PE,SENSEX2640283500PE,0.00,0.00,0.00,10353.10,0.00,11514.70,73134.32,10353.10,20,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,883990,,SENSEX,,2026-04-16,2026-04-16,67500.00,PE,SENSEX2641667500PE,0.00,0.00,0.00,195.80,0.00,430.85,73134.32,195.80,0,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,879098,,SENSEX,,2026-04-09,2026-04-09,69600.00,PE,SENSEX2640969600PE,0.00,0.00,0.00,222.05,0.00,637.20,73134.32,222.05,160,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866466,,SENSEX,,2026-04-09,2026-04-09,88900.00,CE,SENSEX2640988900CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,40,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,854309,,SENSEX,,2026-04-30,2026-04-30,83700.00,CE,SENSEX26APR83700CE,0.00,0.00,0.00,202.40,0.00,98.00,73134.32,202.40,120,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,876318,,SENSEX,,2026-04-16,2026-04-16,74900.00,CE,SENSEX2641674900CE,0.00,0.00,0.00,1163.25,0.00,624.10,73134.32,1163.25,1000,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDF,849257,,SENSEX50,,2026-04-30,2026-04-30,,,SENSEX5026APRFUT,0.00,0.00,0.00,23809.00,0.00,23442.40,23705.19,23809.00,0,0,0,0.00,0,F1,75,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,878523,,SENSEX,,2026-04-09,2026-04-09,70900.00,PE,SENSEX2640970900PE,0.00,0.00,0.00,469.95,0.00,995.60,73134.32,469.95,560,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,878185,,SENSEX,,2026-04-09,2026-04-09,71400.00,PE,SENSEX2640971400PE,0.00,0.00,0.00,606.55,0.00,1205.25,73134.32,606.55,620,0,0,0.00,0,F1,20,,,,,
2026-04-01,2026-04-01,FO,BSE,IDO,866475,,SENSEX,,2026-04-09,2026-04-09,90600.00,CE,SENSEX2640990600CE,0.00,0.00,0.00,0.05,0.00,0.05,73134.32,0.05,20,0,0,0.00,0,F1,20,,,,,
